type,sequence len,errors,corrects,0
m,40,14,38.0,7
m,40,14,39.0,112
m,40,15,2.0,2
m,40,15,4.0,1
m,40,15,5.0,3
m,40,15,16.0,4
m,40,15,17.0,1
m,40,15,18.0,1
m,40,15,19.0,2
m,40,15,26.0,1
m,40,15,27.0,2
m,40,15,32.0,1
m,40,15,34.0,3
m,40,15,37.0,1
m,40,15,38.0,7
m,40,15,39.0,108
m,40,16,5.0,1
m,40,16,8.0,1
m,40,16,10.0,2
m,40,16,11.0,1
m,40,16,13.0,1
m,40,16,19.0,1
m,40,16,20.0,1
m,40,16,22.0,1
m,40,16,23.0,1
m,40,16,25.0,1
m,40,16,27.0,1
m,40,16,29.0,1
m,40,16,30.0,1
m,40,16,35.0,1
m,40,16,38.0,6
m,40,16,39.0,117
m,40,2,4.0,1
m,40,2,5.0,1
m,40,2,8.0,1
m,40,2,13.0,2
m,40,2,15.0,1
m,40,2,16.0,1
m,40,2,21.0,1
m,40,2,30.0,1
m,40,2,31.0,1
m,40,2,35.0,1
m,40,2,37.0,1
m,40,2,38.0,1
m,40,2,39.0,120
m,40,3,10.0,1
m,40,3,12.0,1
m,40,3,15.0,1
m,40,3,17.0,1
m,40,3,24.0,1
m,40,3,31.0,1
m,40,3,36.0,2
m,40,3,39.0,95
m,40,4,9.0,1
m,40,4,11.0,1
m,40,4,14.0,1
m,40,4,15.0,1
m,40,4,16.0,1
m,40,4,18.0,2
m,40,4,22.0,1
m,40,4,30.0,1
m,40,4,31.0,1
m,40,4,36.0,2
m,40,4,38.0,2
m,40,4,39.0,106
m,40,5,5.0,2
m,40,5,6.0,1
m,40,5,8.0,1
m,40,5,13.0,1
m,40,5,21.0,1
m,40,5,23.0,1
m,40,5,25.0,2
m,40,5,26.0,1
m,40,5,27.0,1
m,40,5,32.0,1
m,40,5,33.0,1
m,40,5,35.0,1
m,40,5,36.0,1
m,40,5,37.0,2
m,40,5,38.0,2
m,40,5,39.0,104
m,40,6,4.0,1
m,40,6,5.0,1
m,40,6,13.0,1
m,40,6,17.0,1
m,40,6,18.0,1
m,40,6,19.0,1
m,40,6,21.0,1
m,40,6,24.0,1
m,40,6,25.0,1
m,40,6,34.0,1
m,40,6,38.0,4
m,40,6,39.0,98
m,40,7,2.0,1
m,40,7,10.0,2
m,40,7,11.0,1
m,40,7,14.0,1
m,40,7,21.0,1
m,40,7,22.0,3
m,40,7,34.0,1
m,40,7,37.0,2
m,40,7,38.0,2
m,40,7,39.0,116
m,40,8,5.0,1
m,40,8,12.0,1
m,40,8,16.0,1
m,40,8,19.0,1
m,40,8,21.0,2
m,40,8,22.0,1
m,40,8,24.0,1
m,40,8,26.0,1
m,40,8,35.0,1
m,40,8,38.0,1
m,40,8,39.0,120
m,40,9,4.0,1
m,40,9,5.0,1
m,40,9,14.0,1
m,40,9,15.0,1
m,40,9,25.0,1
m,40,9,32.0,1
m,40,9,36.0,1
m,40,9,38.0,8
m,40,9,39.0,117
m,5,0,3.0,2
m,5,0,5.0,114
m,5,1,2.0,3
m,5,1,3.0,1
m,5,1,4.0,7
m,5,1,5.0,129
m,5,2,1.0,1
m,5,2,2.0,7
m,5,2,3.0,6
m,5,2,4.0,2
m,5,2,5.0,112
