type,sequence len,errors,corrects,0
m,25,1,13.0,1
m,25,1,20.0,3
m,25,1,24.0,3
m,25,1,25.0,119
m,25,10,3.0,3
m,25,10,4.0,1
m,25,10,7.0,1
m,25,10,8.0,1
m,25,10,10.0,1
m,25,10,16.0,2
m,25,10,23.0,2
m,25,10,24.0,3
m,25,10,25.0,98
m,25,2,4.0,1
m,25,2,5.0,2
m,25,2,9.0,1
m,25,2,11.0,1
m,25,2,13.0,1
m,25,2,15.0,1
m,25,2,24.0,2
m,25,2,25.0,108
m,25,3,6.0,3
m,25,3,7.0,1
m,25,3,8.0,1
m,25,3,15.0,1
m,25,3,17.0,2
m,25,3,25.0,134
m,25,4,4.0,1
m,25,4,8.0,2
m,25,4,11.0,1
m,25,4,12.0,1
m,25,4,14.0,1
m,25,4,24.0,3
m,25,4,25.0,107
m,25,5,4.0,2
m,25,5,9.0,1
m,25,5,11.0,1
m,25,5,14.0,1
m,25,5,24.0,4
m,25,5,25.0,119
m,25,6,3.0,2
m,25,6,4.0,2
m,25,6,6.0,1
m,25,6,9.0,1
m,25,6,11.0,1
m,25,6,12.0,1
m,25,6,13.0,1
m,25,6,21.0,1
m,25,6,24.0,1
m,25,6,25.0,130
m,25,7,3.0,1
m,25,7,7.0,1
m,25,7,8.0,1
m,25,7,13.0,1
m,25,7,18.0,1
m,25,7,19.0,2
m,25,7,22.0,1
m,25,7,23.0,1
m,25,7,24.0,4
m,25,7,25.0,95
m,25,8,3.0,2
m,25,8,4.0,1
m,25,8,8.0,1
m,25,8,9.0,1
m,25,8,19.0,1
m,25,8,20.0,1
m,25,8,23.0,2
m,25,8,24.0,2
m,25,8,25.0,93
m,25,9,2.0,1
m,25,9,3.0,1
m,25,9,4.0,1
m,25,9,5.0,1
m,25,9,7.0,1
m,25,9,9.0,3
m,25,9,14.0,1
m,25,9,18.0,1
m,25,9,20.0,1
m,25,9,22.0,2
m,25,9,23.0,1
m,25,9,24.0,6
m,25,9,25.0,108
m,30,0,1.0,2
m,30,0,7.0,2
m,30,0,20.0,1
m,30,0,30.0,107
m,30,1,3.0,2
m,30,1,4.0,1
m,30,1,5.0,1
m,30,1,8.0,2
m,30,1,10.0,2
m,30,1,13.0,2
m,30,1,28.0,2
m,30,1,29.0,1
m,30,1,30.0,94
m,30,10,2.0,1
m,30,10,13.0,2
m,30,10,16.0,1
m,30,10,23.0,1
m,30,10,24.0,1
m,30,10,27.0,1
m,30,10,28.0,1
m,30,10,29.0,3
m,30,10,30.0,117
m,30,11,10.0,1
m,30,11,14.0,2
m,30,11,15.0,1
m,30,11,17.0,1
m,30,11,26.0,1
m,30,11,27.0,1
m,30,11,28.0,3
m,30,11,29.0,9
m,30,11,30.0,123
m,30,12,2.0,1
m,30,12,4.0,1
m,30,12,8.0,1
m,30,12,11.0,1
m,30,12,14.0,1
m,30,12,18.0,1
m,30,12,27.0,1
m,30,12,28.0,1
m,30,12,29.0,6
m,30,12,30.0,107
m,30,2,4.0,1
m,30,2,8.0,1
m,30,2,12.0,1
m,30,2,13.0,2
m,30,2,16.0,1
m,30,2,30.0,120
m,30,3,8.0,1
m,30,3,18.0,1
m,30,3,22.0,1
m,30,3,23.0,1
m,30,3,25.0,1
m,30,3,30.0,101
m,30,4,4.0,1
m,30,4,6.0,2
m,30,4,8.0,1
m,30,4,12.0,1
m,30,4,16.0,1
m,30,4,17.0,1
m,30,4,20.0,1
m,30,4,21.0,1
m,30,4,22.0,1
m,30,4,23.0,1
m,30,4,24.0,1
m,30,4,25.0,2
m,30,4,26.0,1
m,30,4,28.0,1
m,30,4,29.0,4
m,30,4,30.0,132
m,30,5,2.0,1
m,30,5,8.0,2
m,30,5,9.0,1
m,30,5,10.0,1
m,30,5,13.0,1
m,30,5,16.0,1
m,30,5,18.0,1
m,30,5,22.0,2
m,30,5,25.0,1
m,30,5,28.0,2
m,30,5,29.0,4
m,30,5,30.0,112
m,30,6,3.0,1
m,30,6,4.0,1
m,30,6,18.0,1
m,30,6,22.0,1
m,30,6,28.0,1
m,30,6,29.0,1
m,30,6,30.0,111
m,30,7,4.0,1
m,30,7,12.0,1
m,30,7,13.0,1
m,30,7,14.0,1
m,30,7,15.0,1
m,30,7,23.0,2
m,30,7,25.0,1
m,30,7,28.0,2
m,30,7,29.0,5
m,30,7,30.0,96
m,30,8,1.0,1
m,30,8,4.0,2
m,30,8,13.0,2
m,30,8,15.0,1
m,30,8,22.0,1
m,30,8,25.0,2
m,30,8,26.0,1
m,30,8,28.0,1
m,30,8,29.0,1
m,30,8,30.0,117
m,30,9,7.0,1
m,30,9,11.0,1
m,30,9,17.0,1
m,30,9,18.0,1
m,30,9,24.0,1
m,30,9,27.0,1
m,30,9,28.0,1
m,30,9,29.0,6
m,30,9,30.0,100
m,35,0,2.0,1
m,35,0,15.0,1
m,35,0,17.0,1
m,35,0,18.0,1
m,35,0,21.0,1
m,35,0,22.0,1
m,35,0,29.0,1
m,35,0,30.0,1
m,35,0,32.0,1
m,35,0,35.0,118
m,35,1,4.0,1
m,35,1,11.0,1
m,35,1,13.0,2
m,35,1,16.0,1
m,35,1,22.0,2
m,35,1,23.0,1
m,35,1,26.0,1
m,35,1,35.0,122
m,35,10,3.0,1
m,35,10,4.0,1
m,35,10,8.0,1
m,35,10,11.0,1
m,35,10,12.0,1
m,35,10,14.0,1
m,35,10,19.0,1
m,35,10,20.0,1
m,35,10,24.0,2
m,35,10,25.0,2
m,35,10,27.0,1
m,35,10,30.0,1
m,35,10,32.0,1
m,35,10,34.0,4
m,35,10,35.0,120
m,35,11,5.0,1
m,35,11,8.0,1
m,35,11,10.0,2
m,35,11,12.0,1
m,35,11,13.0,2
m,35,11,18.0,1
m,35,11,23.0,2
m,35,11,27.0,1
m,35,11,34.0,3
m,35,11,35.0,88
m,35,12,4.0,1
m,35,12,5.0,1
m,35,12,7.0,1
m,35,12,12.0,1
m,35,12,20.0,1
m,35,12,22.0,1
m,35,12,23.0,1
m,35,12,24.0,1
m,35,12,32.0,3
m,35,12,34.0,4
m,35,12,35.0,111
m,35,13,10.0,1
m,35,13,12.0,2
m,35,13,14.0,2
m,35,13,16.0,1
m,35,13,19.0,1
m,35,13,20.0,1
m,35,13,24.0,1
m,35,13,25.0,1
m,35,13,33.0,1
m,35,13,34.0,7
m,35,13,35.0,107
m,35,14,5.0,1
m,35,14,6.0,1
m,35,14,7.0,1
m,35,14,8.0,1
m,35,14,12.0,1
m,35,14,13.0,1
m,35,14,15.0,2
m,35,14,19.0,1
m,35,14,22.0,1
m,35,14,23.0,1
m,35,14,24.0,1
m,35,14,25.0,1
m,35,14,28.0,2
m,35,14,31.0,1
m,35,14,33.0,1
m,35,14,34.0,7
m,35,14,35.0,102
m,35,2,1.0,1
m,35,2,6.0,1
m,35,2,8.0,2
m,35,2,9.0,1
m,35,2,13.0,1
m,35,2,18.0,2
m,35,2,19.0,1
m,35,2,21.0,1
m,35,2,22.0,1
m,35,2,29.0,2
m,35,2,30.0,1
m,35,2,32.0,1
m,35,2,35.0,118
m,35,3,2.0,1
m,35,3,9.0,1
m,35,3,13.0,1
m,35,3,14.0,1
m,35,3,17.0,1
m,35,3,19.0,2
m,35,3,22.0,1
m,35,3,27.0,2
m,35,3,32.0,1
m,35,3,35.0,97
m,35,4,3.0,1
m,35,4,4.0,2
m,35,4,8.0,1
m,35,4,9.0,1
m,35,4,12.0,2
m,35,4,13.0,1
m,35,4,14.0,1
m,35,4,17.0,1
m,35,4,18.0,2
m,35,4,21.0,1
m,35,4,22.0,1
m,35,4,23.0,2
m,35,4,34.0,1
m,35,4,35.0,118
m,35,5,2.0,2
m,35,5,4.0,1
m,35,5,13.0,2
m,35,5,18.0,1
m,35,5,27.0,1
m,35,5,30.0,1
m,35,5,31.0,1
m,35,5,32.0,2
m,35,5,34.0,2
m,35,5,35.0,125
m,35,6,3.0,1
m,35,6,15.0,1
m,35,6,16.0,1
m,35,6,17.0,1
m,35,6,21.0,1
m,35,6,32.0,1
m,35,6,33.0,2
m,35,6,34.0,1
m,35,6,35.0,122
m,35,7,6.0,1
m,35,7,8.0,1
m,35,7,10.0,1
m,35,7,11.0,1
m,35,7,12.0,1
m,35,7,14.0,1
m,35,7,15.0,1
m,35,7,18.0,1
m,35,7,27.0,1
m,35,7,32.0,2
m,35,7,35.0,107
m,35,8,4.0,1
m,35,8,6.0,1
m,35,8,11.0,1
m,35,8,12.0,1
m,35,8,13.0,3
m,35,8,22.0,1
m,35,8,25.0,1
m,35,8,34.0,3
m,35,8,35.0,103
m,35,9,5.0,1
m,35,9,14.0,1
m,35,9,15.0,3
m,35,9,16.0,1
m,35,9,20.0,1
m,35,9,23.0,3
m,35,9,26.0,1
m,35,9,31.0,1
m,35,9,32.0,1
m,35,9,34.0,4
m,35,9,35.0,107
m,40,0,2.0,1
m,40,0,5.0,2
m,40,0,9.0,1
m,40,0,11.0,2
m,40,0,12.0,1
m,40,0,18.0,1
m,40,0,19.0,1
m,40,0,21.0,1
m,40,0,26.0,1
m,40,0,27.0,1
m,40,0,31.0,1
m,40,0,32.0,1
m,40,0,34.0,2
m,40,0,39.0,118
m,40,1,5.0,1
m,40,1,12.0,1
m,40,1,15.0,2
m,40,1,18.0,1
m,40,1,22.0,1
m,40,1,25.0,1
m,40,1,34.0,1
m,40,1,39.0,115
m,40,10,3.0,1
m,40,10,6.0,1
m,40,10,8.0,2
m,40,10,9.0,1
m,40,10,10.0,1
m,40,10,15.0,1
m,40,10,18.0,2
m,40,10,33.0,1
m,40,10,34.0,1
m,40,10,35.0,1
m,40,10,37.0,1
m,40,10,38.0,1
m,40,10,39.0,122
m,40,11,1.0,1
m,40,11,3.0,3
m,40,11,9.0,1
m,40,11,14.0,1
m,40,11,18.0,1
m,40,11,33.0,1
m,40,11,34.0,1
m,40,11,36.0,1
m,40,11,38.0,6
m,40,11,39.0,122
m,40,12,10.0,1
m,40,12,12.0,1
m,40,12,13.0,2
m,40,12,22.0,1
m,40,12,23.0,1
m,40,12,37.0,2
m,40,12,38.0,3
m,40,12,39.0,107
m,40,13,1.0,1
m,40,13,2.0,1
m,40,13,5.0,1
m,40,13,7.0,1
m,40,13,11.0,1
m,40,13,13.0,2
m,40,13,14.0,2
m,40,13,23.0,1
m,40,13,26.0,1
m,40,13,30.0,1
m,40,13,38.0,7
m,40,13,39.0,102
m,40,14,5.0,3
m,40,14,8.0,1
m,40,14,18.0,1
m,40,14,19.0,2
m,40,14,33.0,2
m,40,14,34.0,2
m,40,14,36.0,2
m,40,14,37.0,2
m,40,14,38.0,7
m,40,14,39.0,105
m,40,15,4.0,1
m,40,15,5.0,1
m,40,15,6.0,2
m,40,15,9.0,1
m,40,15,12.0,1
m,40,15,17.0,1
m,40,15,20.0,1
m,40,15,22.0,2
m,40,15,23.0,1
m,40,15,24.0,2
m,40,15,26.0,1
m,40,15,30.0,1
m,40,15,35.0,1
m,40,15,36.0,1
m,40,15,38.0,6
m,40,15,39.0,95
m,40,16,13.0,1
m,40,16,15.0,1
m,40,16,20.0,1
m,40,16,25.0,1
m,40,16,30.0,2
m,40,16,32.0,1
m,40,16,34.0,2
m,40,16,37.0,3
m,40,16,38.0,7
m,40,16,39.0,89
m,40,2,4.0,1
m,40,2,13.0,1
m,40,2,18.0,2
m,40,2,21.0,1
m,40,2,22.0,1
m,40,2,24.0,1
m,40,2,31.0,1
m,40,2,35.0,2
m,40,2,38.0,1
m,40,2,39.0,98
m,40,3,5.0,1
m,40,3,10.0,2
m,40,3,11.0,1
m,40,3,12.0,1
m,40,3,13.0,2
m,40,3,17.0,1
m,40,3,19.0,1
m,40,3,20.0,1
m,40,3,21.0,1
m,40,3,28.0,1
m,40,3,29.0,1
m,40,3,34.0,1
m,40,3,38.0,1
m,40,3,39.0,112
m,40,4,3.0,1
m,40,4,4.0,2
m,40,4,5.0,3
m,40,4,6.0,1
m,40,4,8.0,1
m,40,4,9.0,1
m,40,4,12.0,1
m,40,4,18.0,1
m,40,4,22.0,1
m,40,4,23.0,1
m,40,4,26.0,1
m,40,4,30.0,1
m,40,4,32.0,1
m,40,4,39.0,119
m,40,5,3.0,1
m,40,5,5.0,2
m,40,5,6.0,1
m,40,5,8.0,2
m,40,5,12.0,1
m,40,5,13.0,2
m,40,5,17.0,1
m,40,5,18.0,1
m,40,5,20.0,1
m,40,5,24.0,1
m,40,5,34.0,1
m,40,5,36.0,2
m,40,5,39.0,132
m,40,6,4.0,2
m,40,6,5.0,2
m,40,6,7.0,1
m,40,6,8.0,1
m,40,6,12.0,1
m,40,6,20.0,1
m,40,6,22.0,1
m,40,6,23.0,1
m,40,6,24.0,1
m,40,6,28.0,1
m,40,6,33.0,1
m,40,6,34.0,1
m,40,6,38.0,3
m,40,6,39.0,128
m,40,7,13.0,1
m,40,7,14.0,1
m,40,7,17.0,1
m,40,7,19.0,1
m,40,7,22.0,1
m,40,7,24.0,1
m,40,7,25.0,1
m,40,7,31.0,1
m,40,7,34.0,1
m,40,7,37.0,1
m,40,7,38.0,3
m,40,7,39.0,119
m,40,8,4.0,1
m,40,8,10.0,1
m,40,8,11.0,1
m,40,8,12.0,1
m,40,8,19.0,1
m,40,8,20.0,1
m,40,8,24.0,1
m,40,8,35.0,1
m,40,8,37.0,1
m,40,8,38.0,2
m,40,8,39.0,112
m,40,9,5.0,1
m,40,9,8.0,1
m,40,9,9.0,1
m,40,9,15.0,1
m,40,9,17.0,2
m,40,9,39.0,124
m,5,0,2.0,2
m,5,0,3.0,1
m,5,0,5.0,120
m,5,1,2.0,3
m,5,1,5.0,108
m,5,2,1.0,3
m,5,2,2.0,4
m,5,2,3.0,1
m,5,2,4.0,9
m,5,2,5.0,113
