type,sequence len,errors,corrects,0
m,40,14,38.0,6
m,40,14,39.0,118
m,40,15,5.0,1
m,40,15,6.0,2
m,40,15,7.0,1
m,40,15,14.0,1
m,40,15,16.0,1
m,40,15,30.0,1
m,40,15,31.0,1
m,40,15,33.0,1
m,40,15,34.0,1
m,40,15,35.0,1
m,40,15,37.0,1
m,40,15,38.0,3
m,40,15,39.0,105
m,40,16,4.0,2
m,40,16,5.0,2
m,40,16,7.0,1
m,40,16,9.0,1
m,40,16,10.0,3
m,40,16,18.0,1
m,40,16,19.0,1
m,40,16,20.0,1
m,40,16,28.0,1
m,40,16,32.0,1
m,40,16,34.0,3
m,40,16,37.0,1
m,40,16,38.0,11
m,40,16,39.0,106
m,40,2,3.0,1
m,40,2,4.0,1
m,40,2,5.0,2
m,40,2,8.0,1
m,40,2,10.0,1
m,40,2,13.0,1
m,40,2,14.0,1
m,40,2,15.0,1
m,40,2,21.0,1
m,40,2,22.0,1
m,40,2,23.0,1
m,40,2,26.0,1
m,40,2,34.0,1
m,40,2,38.0,1
m,40,2,39.0,103
m,40,3,3.0,1
m,40,3,8.0,1
m,40,3,10.0,1
m,40,3,11.0,1
m,40,3,14.0,1
m,40,3,17.0,1
m,40,3,18.0,1
m,40,3,19.0,1
m,40,3,21.0,1
m,40,3,27.0,1
m,40,3,28.0,1
m,40,3,37.0,1
m,40,3,38.0,2
m,40,3,39.0,132
m,40,4,3.0,2
m,40,4,4.0,1
m,40,4,5.0,1
m,40,4,7.0,1
m,40,4,14.0,1
m,40,4,15.0,2
m,40,4,17.0,2
m,40,4,18.0,1
m,40,4,22.0,1
m,40,4,23.0,1
m,40,4,24.0,1
m,40,4,31.0,1
m,40,4,36.0,1
m,40,4,39.0,118
m,40,5,6.0,1
m,40,5,16.0,1
m,40,5,17.0,2
m,40,5,19.0,2
m,40,5,20.0,1
m,40,5,23.0,1
m,40,5,25.0,1
m,40,5,35.0,1
m,40,5,38.0,1
m,40,5,39.0,109
m,40,6,3.0,2
m,40,6,8.0,3
m,40,6,10.0,1
m,40,6,17.0,1
m,40,6,20.0,1
m,40,6,24.0,1
m,40,6,25.0,1
m,40,6,27.0,2
m,40,6,34.0,1
m,40,6,38.0,1
m,40,6,39.0,123
m,40,7,5.0,2
m,40,7,7.0,1
m,40,7,13.0,1
m,40,7,18.0,2
m,40,7,22.0,1
m,40,7,23.0,1
m,40,7,25.0,1
m,40,7,29.0,1
m,40,7,38.0,3
m,40,7,39.0,129
m,40,8,9.0,1
m,40,8,10.0,2
m,40,8,12.0,1
m,40,8,19.0,1
m,40,8,20.0,1
m,40,8,22.0,1
m,40,8,24.0,1
m,40,8,26.0,1
m,40,8,35.0,1
m,40,8,38.0,1
m,40,8,39.0,109
m,40,9,3.0,2
m,40,9,5.0,1
m,40,9,6.0,1
m,40,9,9.0,1
m,40,9,14.0,1
m,40,9,18.0,1
m,40,9,21.0,1
m,40,9,22.0,1
m,40,9,29.0,1
m,40,9,35.0,2
m,40,9,38.0,5
m,40,9,39.0,117
m,5,0,2.0,3
m,5,0,3.0,3
m,5,0,5.0,119
m,5,1,2.0,1
m,5,1,4.0,3
m,5,1,5.0,105
m,5,2,1.0,1
m,5,2,2.0,3
m,5,2,3.0,7
m,5,2,4.0,6
m,5,2,5.0,113
