type,sequence len,errors,corrects,0
m,20,6,19.0,3
m,20,6,20.0,106
m,20,7,7.0,1
m,20,7,13.0,1
m,20,7,18.0,2
m,20,7,19.0,3
m,20,7,20.0,122
m,20,8,1.0,1
m,20,8,2.0,1
m,20,8,3.0,1
m,20,8,5.0,1
m,20,8,6.0,1
m,20,8,10.0,1
m,20,8,11.0,1
m,20,8,13.0,1
m,20,8,15.0,1
m,20,8,19.0,5
m,20,8,20.0,114
m,25,0,1.0,2
m,25,0,3.0,1
m,25,0,7.0,1
m,25,0,18.0,1
m,25,0,21.0,1
m,25,0,22.0,1
m,25,0,23.0,1
m,25,0,25.0,103
m,25,1,1.0,1
m,25,1,3.0,1
m,25,1,8.0,1
m,25,1,14.0,1
m,25,1,15.0,1
m,25,1,18.0,1
m,25,1,19.0,1
m,25,1,24.0,1
m,25,1,25.0,127
m,25,10,4.0,2
m,25,10,11.0,1
m,25,10,15.0,1
m,25,10,19.0,1
m,25,10,20.0,1
m,25,10,23.0,1
m,25,10,24.0,2
m,25,10,25.0,127
m,25,2,6.0,1
m,25,2,8.0,1
m,25,2,11.0,1
m,25,2,13.0,1
m,25,2,15.0,1
m,25,2,17.0,1
m,25,2,18.0,1
m,25,2,21.0,1
m,25,2,22.0,1
m,25,2,24.0,2
m,25,2,25.0,120
m,25,3,4.0,1
m,25,3,5.0,1
m,25,3,13.0,1
m,25,3,18.0,2
m,25,3,21.0,1
m,25,3,23.0,1
m,25,3,24.0,1
m,25,3,25.0,123
m,25,4,3.0,1
m,25,4,5.0,1
m,25,4,7.0,1
m,25,4,13.0,2
m,25,4,14.0,1
m,25,4,17.0,1
m,25,4,18.0,1
m,25,4,23.0,1
m,25,4,25.0,112
m,25,5,4.0,1
m,25,5,15.0,2
m,25,5,21.0,2
m,25,5,22.0,1
m,25,5,23.0,2
m,25,5,24.0,4
m,25,5,25.0,96
m,25,6,5.0,2
m,25,6,9.0,1
m,25,6,10.0,1
m,25,6,21.0,1
m,25,6,22.0,1
m,25,6,24.0,6
m,25,6,25.0,107
m,25,7,3.0,1
m,25,7,8.0,1
m,25,7,12.0,2
m,25,7,13.0,2
m,25,7,14.0,1
m,25,7,15.0,2
m,25,7,16.0,1
m,25,7,24.0,2
m,25,7,25.0,116
m,25,8,3.0,1
m,25,8,10.0,1
m,25,8,16.0,2
m,25,8,17.0,1
m,25,8,18.0,1
m,25,8,22.0,1
m,25,8,23.0,2
m,25,8,24.0,4
m,25,8,25.0,108
m,25,9,1.0,1
m,25,9,3.0,1
m,25,9,4.0,1
m,25,9,5.0,1
m,25,9,8.0,1
m,25,9,9.0,1
m,25,9,13.0,2
m,25,9,16.0,1
m,25,9,18.0,1
m,25,9,19.0,1
m,25,9,20.0,2
m,25,9,24.0,6
m,25,9,25.0,106
m,30,0,1.0,1
m,30,0,3.0,1
m,30,0,5.0,2
m,30,0,7.0,1
m,30,0,8.0,1
m,30,0,13.0,1
m,30,0,16.0,1
m,30,0,20.0,3
m,30,0,30.0,121
m,30,1,3.0,1
m,30,1,4.0,1
m,30,1,13.0,1
m,30,1,16.0,1
m,30,1,22.0,1
m,30,1,23.0,1
m,30,1,29.0,1
m,30,1,30.0,115
m,30,10,2.0,1
m,30,10,3.0,1
m,30,10,4.0,3
m,30,10,5.0,1
m,30,10,16.0,1
m,30,10,19.0,2
m,30,10,23.0,1
m,30,10,25.0,1
m,30,10,26.0,2
m,30,10,29.0,5
m,30,10,30.0,98
m,30,11,3.0,2
m,30,11,4.0,1
m,30,11,6.0,1
m,30,11,13.0,2
m,30,11,17.0,1
m,30,11,23.0,1
m,30,11,24.0,1
m,30,11,25.0,1
m,30,11,28.0,1
m,30,11,29.0,4
m,30,11,30.0,90
m,30,12,1.0,1
m,30,12,2.0,1
m,30,12,3.0,2
m,30,12,4.0,2
m,30,12,8.0,1
m,30,12,9.0,3
m,30,12,12.0,2
m,30,12,13.0,1
m,30,12,15.0,1
m,30,12,19.0,1
m,30,12,23.0,1
m,30,12,27.0,2
m,30,12,28.0,2
m,30,12,29.0,8
m,30,12,30.0,107
m,30,2,8.0,1
m,30,2,19.0,1
m,30,2,21.0,1
m,30,2,25.0,1
m,30,2,27.0,1
m,30,2,29.0,2
m,30,2,30.0,103
m,30,3,2.0,1
m,30,3,3.0,2
m,30,3,5.0,2
m,30,3,6.0,1
m,30,3,16.0,1
m,30,3,20.0,1
m,30,3,25.0,2
m,30,3,29.0,1
m,30,3,30.0,108
m,30,4,1.0,1
m,30,4,5.0,1
m,30,4,6.0,1
m,30,4,9.0,1
m,30,4,10.0,1
m,30,4,17.0,1
m,30,4,26.0,1
m,30,4,27.0,1
m,30,4,28.0,1
m,30,4,30.0,116
m,30,5,4.0,1
m,30,5,5.0,2
m,30,5,11.0,1
m,30,5,12.0,1
m,30,5,13.0,1
m,30,5,14.0,2
m,30,5,15.0,3
m,30,5,20.0,1
m,30,5,23.0,2
m,30,5,25.0,1
m,30,5,29.0,4
m,30,5,30.0,125
m,30,6,3.0,1
m,30,6,4.0,2
m,30,6,9.0,1
m,30,6,11.0,1
m,30,6,18.0,1
m,30,6,19.0,2
m,30,6,20.0,1
m,30,6,27.0,2
m,30,6,29.0,3
m,30,6,30.0,113
m,30,7,4.0,2
m,30,7,6.0,1
m,30,7,9.0,2
m,30,7,11.0,1
m,30,7,12.0,1
m,30,7,21.0,2
m,30,7,29.0,1
m,30,7,30.0,99
m,30,8,2.0,1
m,30,8,3.0,1
m,30,8,4.0,1
m,30,8,5.0,2
m,30,8,8.0,1
m,30,8,9.0,1
m,30,8,10.0,1
m,30,8,17.0,2
m,30,8,18.0,1
m,30,8,20.0,1
m,30,8,26.0,1
m,30,8,28.0,1
m,30,8,29.0,4
m,30,8,30.0,109
m,30,9,2.0,1
m,30,9,6.0,1
m,30,9,8.0,1
m,30,9,12.0,1
m,30,9,22.0,1
m,30,9,25.0,1
m,30,9,28.0,2
m,30,9,29.0,7
m,30,9,30.0,101
m,35,0,5.0,1
m,35,0,15.0,1
m,35,0,17.0,1
m,35,0,19.0,1
m,35,0,24.0,1
m,35,0,27.0,1
m,35,0,30.0,1
m,35,0,32.0,1
m,35,0,33.0,1
m,35,0,35.0,108
m,35,1,10.0,2
m,35,1,13.0,1
m,35,1,17.0,1
m,35,1,26.0,1
m,35,1,30.0,1
m,35,1,32.0,2
m,35,1,34.0,1
m,35,1,35.0,97
m,35,10,2.0,1
m,35,10,5.0,2
m,35,10,6.0,1
m,35,10,7.0,1
m,35,10,13.0,1
m,35,10,16.0,1
m,35,10,17.0,2
m,35,10,25.0,1
m,35,10,32.0,2
m,35,10,33.0,2
m,35,10,34.0,2
m,35,10,35.0,119
m,35,11,9.0,1
m,35,11,10.0,2
m,35,11,11.0,1
m,35,11,13.0,2
m,35,11,14.0,2
m,35,11,25.0,3
m,35,11,34.0,4
m,35,11,35.0,114
m,35,12,5.0,2
m,35,12,6.0,1
m,35,12,10.0,1
m,35,12,13.0,1
m,35,12,14.0,1
m,35,12,18.0,1
m,35,12,20.0,1
m,35,12,21.0,1
m,35,12,22.0,1
m,35,12,29.0,1
m,35,12,31.0,1
m,35,12,32.0,1
m,35,12,33.0,2
m,35,12,34.0,3
m,35,12,35.0,113
m,35,13,1.0,1
m,35,13,5.0,1
m,35,13,6.0,1
m,35,13,10.0,1
m,35,13,11.0,1
m,35,13,12.0,4
m,35,13,14.0,1
m,35,13,16.0,1
m,35,13,32.0,2
m,35,13,33.0,1
m,35,13,34.0,5
m,35,13,35.0,82
m,35,14,1.0,1
m,35,14,4.0,1
m,35,14,6.0,1
m,35,14,7.0,1
m,35,14,13.0,1
m,35,14,16.0,1
m,35,14,17.0,1
m,35,14,20.0,1
m,35,14,21.0,1
m,35,14,23.0,1
m,35,14,25.0,1
m,35,14,26.0,1
m,35,14,27.0,5
m,35,14,28.0,1
m,35,14,29.0,1
m,35,14,30.0,1
m,35,14,32.0,1
m,35,14,34.0,8
m,35,14,35.0,105
m,35,2,4.0,2
m,35,2,7.0,1
m,35,2,9.0,1
m,35,2,18.0,1
m,35,2,24.0,1
m,35,2,34.0,2
m,35,2,35.0,123
m,35,3,2.0,1
m,35,3,4.0,4
m,35,3,7.0,1
m,35,3,8.0,2
m,35,3,9.0,1
m,35,3,18.0,1
m,35,3,19.0,2
m,35,3,31.0,1
m,35,3,32.0,1
m,35,3,34.0,2
m,35,3,35.0,112
m,35,4,5.0,2
m,35,4,7.0,1
m,35,4,15.0,1
m,35,4,17.0,1
m,35,4,31.0,1
m,35,4,34.0,2
m,35,4,35.0,123
m,35,5,2.0,1
m,35,5,12.0,1
m,35,5,16.0,1
m,35,5,18.0,1
m,35,5,21.0,1
m,35,5,26.0,2
m,35,5,28.0,1
m,35,5,30.0,1
m,35,5,34.0,5
m,35,5,35.0,105
m,35,6,2.0,1
m,35,6,4.0,1
m,35,6,9.0,1
m,35,6,13.0,2
m,35,6,23.0,1
m,35,6,25.0,1
m,35,6,26.0,2
m,35,6,27.0,1
m,35,6,30.0,1
m,35,6,34.0,2
m,35,6,35.0,111
m,35,7,4.0,1
m,35,7,6.0,1
m,35,7,8.0,1
m,35,7,10.0,1
m,35,7,13.0,1
m,35,7,15.0,2
m,35,7,24.0,1
m,35,7,30.0,1
m,35,7,31.0,1
m,35,7,33.0,1
m,35,7,34.0,5
m,35,7,35.0,107
m,35,8,9.0,1
m,35,8,10.0,1
m,35,8,14.0,1
m,35,8,18.0,1
m,35,8,23.0,2
m,35,8,25.0,1
m,35,8,33.0,1
m,35,8,34.0,2
m,35,8,35.0,119
m,35,9,4.0,1
m,35,9,9.0,1
m,35,9,12.0,1
m,35,9,27.0,1
m,35,9,34.0,6
m,35,9,35.0,104
m,40,0,14.0,1
m,40,0,15.0,1
m,40,0,20.0,1
m,40,0,21.0,1
m,40,0,23.0,1
m,40,0,24.0,1
m,40,0,25.0,1
m,40,0,28.0,1
m,40,0,32.0,1
m,40,0,33.0,1
m,40,0,34.0,1
m,40,0,39.0,105
m,40,1,4.0,1
m,40,1,10.0,1
m,40,1,14.0,1
m,40,1,16.0,1
m,40,1,18.0,1
m,40,1,21.0,1
m,40,1,22.0,1
m,40,1,31.0,1
m,40,1,32.0,1
m,40,1,36.0,2
m,40,1,39.0,118
m,40,10,11.0,1
m,40,10,15.0,1
m,40,10,23.0,1
m,40,10,25.0,1
m,40,10,26.0,1
m,40,10,36.0,1
m,40,10,38.0,2
m,40,10,39.0,106
m,40,11,3.0,1
m,40,11,4.0,1
m,40,11,5.0,1
m,40,11,6.0,1
m,40,11,9.0,1
m,40,11,12.0,1
m,40,11,15.0,1
m,40,11,19.0,1
m,40,11,22.0,1
m,40,11,28.0,1
m,40,11,31.0,2
m,40,11,34.0,1
m,40,11,35.0,1
m,40,11,36.0,1
m,40,11,37.0,1
m,40,11,38.0,3
m,40,11,39.0,130
m,40,12,3.0,1
m,40,12,5.0,1
m,40,12,9.0,1
m,40,12,17.0,1
m,40,12,18.0,2
m,40,12,23.0,1
m,40,12,25.0,2
m,40,12,28.0,1
m,40,12,38.0,3
m,40,12,39.0,113
m,40,13,4.0,2
m,40,13,5.0,1
m,40,13,7.0,1
m,40,13,8.0,1
m,40,13,9.0,2
m,40,13,10.0,1
m,40,13,12.0,1
m,40,13,20.0,1
m,40,13,24.0,2
m,40,13,27.0,2
m,40,13,37.0,1
m,40,13,38.0,2
m,40,13,39.0,118
m,40,14,5.0,1
m,40,14,6.0,1
m,40,14,9.0,1
m,40,14,11.0,1
m,40,14,12.0,1
m,40,14,14.0,1
m,40,14,15.0,1
m,40,14,21.0,1
m,40,14,25.0,1
m,40,14,33.0,1
m,40,14,38.0,9
m,40,14,39.0,122
m,40,15,5.0,1
m,40,15,9.0,1
m,40,15,10.0,1
m,40,15,12.0,1
m,40,15,17.0,1
m,40,15,20.0,1
m,40,15,21.0,1
m,40,15,23.0,1
m,40,15,24.0,3
m,40,15,25.0,1
m,40,15,29.0,1
m,40,15,31.0,2
m,40,15,38.0,7
m,40,15,39.0,103
m,40,16,5.0,1
m,40,16,7.0,2
m,40,16,13.0,1
m,40,16,14.0,1
m,40,16,17.0,2
m,40,16,20.0,1
m,40,16,27.0,2
m,40,16,34.0,3
m,40,16,37.0,1
m,40,16,38.0,4
m,40,16,39.0,113
m,40,2,3.0,1
m,40,2,14.0,1
m,40,2,16.0,1
m,40,2,17.0,2
m,40,2,20.0,1
m,40,2,21.0,1
m,40,2,25.0,1
m,40,2,26.0,2
m,40,2,29.0,1
m,40,2,38.0,2
m,40,2,39.0,112
m,40,3,2.0,1
m,40,3,4.0,1
m,40,3,8.0,1
m,40,3,15.0,1
m,40,3,18.0,1
m,40,3,20.0,1
m,40,3,25.0,1
m,40,3,34.0,1
m,40,3,37.0,1
m,40,3,39.0,95
m,40,4,4.0,1
m,40,4,5.0,2
m,40,4,7.0,1
m,40,4,10.0,1
m,40,4,11.0,3
m,40,4,12.0,1
m,40,4,13.0,1
m,40,4,17.0,1
m,40,4,22.0,2
m,40,4,24.0,1
m,40,4,29.0,2
m,40,4,34.0,2
m,40,4,35.0,1
m,40,4,36.0,1
m,40,4,37.0,1
m,40,4,38.0,1
m,40,4,39.0,113
m,40,5,16.0,1
m,40,5,17.0,2
m,40,5,24.0,1
m,40,5,30.0,1
m,40,5,38.0,2
m,40,5,39.0,113
m,40,6,4.0,1
m,40,6,5.0,3
m,40,6,6.0,1
m,40,6,8.0,1
m,40,6,10.0,1
m,40,6,11.0,1
m,40,6,17.0,1
m,40,6,18.0,1
m,40,6,28.0,1
m,40,6,30.0,1
m,40,6,31.0,1
m,40,6,37.0,1
m,40,6,38.0,2
m,40,6,39.0,104
m,40,7,7.0,2
m,40,7,10.0,1
m,40,7,11.0,1
m,40,7,12.0,2
m,40,7,13.0,1
m,40,7,15.0,2
m,40,7,17.0,1
m,40,7,20.0,1
m,40,7,22.0,1
m,40,7,30.0,1
m,40,7,32.0,2
m,40,7,34.0,1
m,40,7,37.0,1
m,40,7,38.0,3
m,40,7,39.0,97
m,40,8,5.0,2
m,40,8,6.0,1
m,40,8,9.0,1
m,40,8,10.0,1
m,40,8,11.0,1
m,40,8,12.0,2
m,40,8,13.0,1
m,40,8,16.0,1
m,40,8,17.0,3
m,40,8,21.0,1
m,40,8,24.0,1
m,40,8,27.0,1
m,40,8,28.0,1
m,40,8,33.0,1
m,40,8,34.0,3
m,40,8,36.0,1
m,40,8,38.0,4
m,40,8,39.0,109
m,40,9,9.0,1
m,40,9,12.0,1
m,40,9,13.0,1
m,40,9,17.0,1
m,40,9,22.0,1
m,40,9,23.0,2
m,40,9,26.0,2
m,40,9,30.0,1
m,40,9,34.0,1
m,40,9,36.0,1
m,40,9,38.0,6
m,40,9,39.0,120
m,5,0,2.0,1
m,5,0,3.0,1
m,5,0,4.0,1
m,5,0,5.0,131
m,5,1,1.0,1
m,5,1,4.0,1
m,5,1,5.0,122
m,5,2,1.0,4
m,5,2,2.0,9
m,5,2,3.0,4
m,5,2,4.0,6
m,5,2,5.0,104
