type,sequence len,errors,corrects,0
m,20,4,20.0,120
m,20,5,4.0,1
m,20,5,6.0,2
m,20,5,7.0,1
m,20,5,8.0,1
m,20,5,10.0,1
m,20,5,11.0,1
m,20,5,13.0,1
m,20,5,16.0,1
m,20,5,19.0,3
m,20,5,20.0,107
m,20,6,3.0,1
m,20,6,10.0,1
m,20,6,13.0,1
m,20,6,14.0,1
m,20,6,15.0,1
m,20,6,16.0,1
m,20,6,19.0,3
m,20,6,20.0,118
m,20,7,2.0,1
m,20,7,6.0,1
m,20,7,17.0,2
m,20,7,18.0,1
m,20,7,19.0,6
m,20,7,20.0,128
m,20,8,3.0,1
m,20,8,4.0,1
m,20,8,8.0,1
m,20,8,9.0,1
m,20,8,10.0,1
m,20,8,15.0,1
m,20,8,17.0,2
m,20,8,18.0,1
m,20,8,19.0,4
m,20,8,20.0,106
m,25,0,3.0,1
m,25,0,6.0,1
m,25,0,8.0,2
m,25,0,10.0,1
m,25,0,17.0,1
m,25,0,18.0,1
m,25,0,22.0,1
m,25,0,25.0,103
m,25,1,8.0,2
m,25,1,11.0,1
m,25,1,13.0,2
m,25,1,14.0,1
m,25,1,15.0,1
m,25,1,25.0,116
m,25,10,1.0,1
m,25,10,2.0,2
m,25,10,3.0,2
m,25,10,5.0,1
m,25,10,6.0,1
m,25,10,10.0,2
m,25,10,11.0,1
m,25,10,12.0,1
m,25,10,13.0,1
m,25,10,14.0,2
m,25,10,15.0,1
m,25,10,16.0,1
m,25,10,17.0,1
m,25,10,18.0,3
m,25,10,19.0,1
m,25,10,20.0,1
m,25,10,21.0,1
m,25,10,23.0,1
m,25,10,24.0,2
m,25,10,25.0,121
m,25,2,3.0,1
m,25,2,5.0,2
m,25,2,11.0,1
m,25,2,13.0,1
m,25,2,17.0,1
m,25,2,21.0,1
m,25,2,22.0,1
m,25,2,24.0,2
m,25,2,25.0,106
m,25,3,4.0,2
m,25,3,8.0,1
m,25,3,14.0,1
m,25,3,15.0,1
m,25,3,19.0,1
m,25,3,25.0,107
m,25,4,5.0,1
m,25,4,6.0,1
m,25,4,14.0,1
m,25,4,16.0,1
m,25,4,22.0,1
m,25,4,24.0,3
m,25,4,25.0,117
m,25,5,3.0,1
m,25,5,5.0,1
m,25,5,9.0,1
m,25,5,12.0,1
m,25,5,13.0,1
m,25,5,21.0,2
m,25,5,22.0,1
m,25,5,23.0,2
m,25,5,24.0,2
m,25,5,25.0,125
m,25,6,3.0,1
m,25,6,4.0,1
m,25,6,7.0,1
m,25,6,9.0,1
m,25,6,13.0,1
m,25,6,15.0,1
m,25,6,20.0,2
m,25,6,23.0,1
m,25,6,24.0,1
m,25,6,25.0,117
m,25,7,3.0,1
m,25,7,4.0,1
m,25,7,5.0,1
m,25,7,8.0,1
m,25,7,9.0,1
m,25,7,11.0,1
m,25,7,14.0,1
m,25,7,18.0,1
m,25,7,19.0,1
m,25,7,24.0,7
m,25,7,25.0,97
m,25,8,2.0,1
m,25,8,4.0,1
m,25,8,8.0,1
m,25,8,11.0,1
m,25,8,16.0,1
m,25,8,20.0,2
m,25,8,23.0,4
m,25,8,24.0,4
m,25,8,25.0,103
m,25,9,7.0,1
m,25,9,8.0,1
m,25,9,9.0,1
m,25,9,13.0,1
m,25,9,16.0,1
m,25,9,17.0,1
m,25,9,20.0,1
m,25,9,22.0,1
m,25,9,23.0,1
m,25,9,24.0,4
m,25,9,25.0,133
m,30,0,4.0,3
m,30,0,11.0,3
m,30,0,14.0,1
m,30,0,16.0,1
m,30,0,19.0,1
m,30,0,20.0,1
m,30,0,25.0,3
m,30,0,26.0,1
m,30,0,27.0,1
m,30,0,29.0,1
m,30,0,30.0,113
m,30,1,4.0,1
m,30,1,8.0,1
m,30,1,9.0,1
m,30,1,12.0,1
m,30,1,13.0,1
m,30,1,14.0,1
m,30,1,15.0,1
m,30,1,19.0,1
m,30,1,20.0,1
m,30,1,22.0,1
m,30,1,23.0,1
m,30,1,28.0,1
m,30,1,29.0,1
m,30,1,30.0,96
m,30,10,3.0,1
m,30,10,4.0,1
m,30,10,5.0,1
m,30,10,6.0,3
m,30,10,7.0,1
m,30,10,15.0,1
m,30,10,16.0,1
m,30,10,21.0,1
m,30,10,27.0,2
m,30,10,28.0,2
m,30,10,29.0,6
m,30,10,30.0,96
m,30,11,3.0,1
m,30,11,4.0,2
m,30,11,7.0,1
m,30,11,12.0,1
m,30,11,15.0,1
m,30,11,16.0,3
m,30,11,17.0,1
m,30,11,19.0,1
m,30,11,21.0,1
m,30,11,26.0,1
m,30,11,27.0,2
m,30,11,28.0,1
m,30,11,29.0,5
m,30,11,30.0,115
m,30,12,4.0,1
m,30,12,5.0,1
m,30,12,7.0,1
m,30,12,8.0,1
m,30,12,14.0,1
m,30,12,21.0,1
m,30,12,23.0,1
m,30,12,28.0,1
m,30,12,29.0,4
m,30,12,30.0,109
m,30,2,3.0,1
m,30,2,6.0,1
m,30,2,7.0,1
m,30,2,8.0,1
m,30,2,9.0,2
m,30,2,10.0,1
m,30,2,11.0,1
m,30,2,21.0,1
m,30,2,22.0,1
m,30,2,25.0,2
m,30,2,28.0,1
m,30,2,29.0,2
m,30,2,30.0,132
m,30,3,5.0,2
m,30,3,16.0,1
m,30,3,19.0,1
m,30,3,20.0,1
m,30,3,22.0,1
m,30,3,23.0,1
m,30,3,28.0,1
m,30,3,29.0,1
m,30,3,30.0,94
m,30,4,4.0,1
m,30,4,8.0,1
m,30,4,9.0,2
m,30,4,10.0,1
m,30,4,18.0,1
m,30,4,19.0,1
m,30,4,22.0,1
m,30,4,23.0,1
m,30,4,29.0,3
m,30,4,30.0,111
m,30,5,4.0,1
m,30,5,7.0,1
m,30,5,8.0,1
m,30,5,12.0,1
m,30,5,16.0,2
m,30,5,17.0,1
m,30,5,18.0,1
m,30,5,20.0,1
m,30,5,24.0,1
m,30,5,29.0,1
m,30,5,30.0,133
m,30,6,3.0,1
m,30,6,4.0,2
m,30,6,8.0,1
m,30,6,11.0,1
m,30,6,12.0,1
m,30,6,13.0,1
m,30,6,14.0,1
m,30,6,15.0,1
m,30,6,17.0,1
m,30,6,19.0,1
m,30,6,26.0,1
m,30,6,28.0,1
m,30,6,29.0,3
m,30,6,30.0,119
m,30,7,4.0,1
m,30,7,7.0,1
m,30,7,8.0,2
m,30,7,13.0,1
m,30,7,22.0,1
m,30,7,25.0,2
m,30,7,26.0,1
m,30,7,28.0,1
m,30,7,29.0,1
m,30,7,30.0,131
m,30,8,4.0,1
m,30,8,8.0,1
m,30,8,13.0,1
m,30,8,21.0,1
m,30,8,24.0,1
m,30,8,29.0,3
m,30,8,30.0,106
m,30,9,3.0,1
m,30,9,4.0,1
m,30,9,5.0,1
m,30,9,9.0,2
m,30,9,10.0,1
m,30,9,14.0,1
m,30,9,16.0,2
m,30,9,17.0,2
m,30,9,18.0,2
m,30,9,22.0,1
m,30,9,25.0,2
m,30,9,26.0,1
m,30,9,29.0,5
m,30,9,30.0,108
m,35,0,3.0,1
m,35,0,4.0,1
m,35,0,5.0,1
m,35,0,11.0,1
m,35,0,13.0,1
m,35,0,14.0,1
m,35,0,17.0,2
m,35,0,20.0,1
m,35,0,25.0,1
m,35,0,27.0,1
m,35,0,29.0,1
m,35,0,30.0,1
m,35,0,34.0,1
m,35,0,35.0,99
m,35,1,8.0,1
m,35,1,10.0,2
m,35,1,13.0,1
m,35,1,16.0,1
m,35,1,21.0,1
m,35,1,23.0,2
m,35,1,24.0,1
m,35,1,25.0,1
m,35,1,26.0,1
m,35,1,32.0,2
m,35,1,34.0,1
m,35,1,35.0,102
m,35,10,4.0,1
m,35,10,6.0,1
m,35,10,9.0,2
m,35,10,12.0,1
m,35,10,15.0,1
m,35,10,20.0,1
m,35,10,26.0,1
m,35,10,34.0,5
m,35,10,35.0,104
m,35,11,3.0,1
m,35,11,9.0,1
m,35,11,10.0,1
m,35,11,11.0,2
m,35,11,15.0,2
m,35,11,17.0,1
m,35,11,22.0,3
m,35,11,26.0,1
m,35,11,30.0,1
m,35,11,32.0,1
m,35,11,34.0,4
m,35,11,35.0,88
m,35,12,4.0,1
m,35,12,5.0,1
m,35,12,6.0,2
m,35,12,8.0,1
m,35,12,15.0,2
m,35,12,16.0,1
m,35,12,18.0,1
m,35,12,26.0,1
m,35,12,30.0,1
m,35,12,34.0,5
m,35,12,35.0,88
m,35,13,7.0,1
m,35,13,9.0,2
m,35,13,10.0,1
m,35,13,11.0,1
m,35,13,13.0,1
m,35,13,15.0,2
m,35,13,26.0,1
m,35,13,28.0,1
m,35,13,30.0,1
m,35,13,31.0,3
m,35,13,32.0,2
m,35,13,34.0,3
m,35,13,35.0,118
m,35,14,2.0,1
m,35,14,7.0,2
m,35,14,8.0,1
m,35,14,10.0,1
m,35,14,16.0,1
m,35,14,18.0,1
m,35,14,19.0,1
m,35,14,22.0,1
m,35,14,28.0,1
m,35,14,31.0,1
m,35,14,32.0,1
m,35,14,33.0,1
m,35,14,34.0,10
m,35,14,35.0,93
m,35,2,3.0,1
m,35,2,6.0,1
m,35,2,11.0,2
m,35,2,12.0,1
m,35,2,14.0,1
m,35,2,23.0,1
m,35,2,25.0,1
m,35,2,32.0,1
m,35,2,34.0,1
m,35,2,35.0,129
m,35,3,4.0,1
m,35,3,8.0,1
m,35,3,12.0,1
m,35,3,13.0,1
m,35,3,16.0,1
m,35,3,23.0,1
m,35,3,24.0,1
m,35,3,26.0,1
m,35,3,30.0,1
m,35,3,31.0,1
m,35,3,33.0,1
m,35,3,35.0,105
m,35,4,4.0,1
m,35,4,8.0,2
m,35,4,16.0,1
m,35,4,20.0,1
m,35,4,21.0,1
m,35,4,25.0,1
m,35,4,28.0,1
m,35,4,31.0,1
m,35,4,34.0,3
m,35,4,35.0,118
m,35,5,6.0,2
m,35,5,11.0,1
m,35,5,21.0,1
m,35,5,27.0,2
m,35,5,31.0,1
m,35,5,33.0,2
m,35,5,34.0,2
m,35,5,35.0,114
m,35,6,2.0,1
m,35,6,3.0,1
m,35,6,5.0,1
m,35,6,14.0,1
m,35,6,17.0,2
m,35,6,20.0,1
m,35,6,34.0,1
m,35,6,35.0,106
m,35,7,4.0,1
m,35,7,6.0,2
m,35,7,7.0,1
m,35,7,10.0,1
m,35,7,15.0,1
m,35,7,19.0,2
m,35,7,22.0,1
m,35,7,24.0,1
m,35,7,27.0,1
m,35,7,29.0,1
m,35,7,30.0,1
m,35,7,34.0,1
m,35,7,35.0,117
m,35,8,1.0,1
m,35,8,4.0,1
m,35,8,8.0,2
m,35,8,11.0,1
m,35,8,12.0,1
m,35,8,14.0,1
m,35,8,15.0,1
m,35,8,17.0,1
m,35,8,23.0,1
m,35,8,24.0,1
m,35,8,27.0,2
m,35,8,29.0,1
m,35,8,34.0,2
m,35,8,35.0,126
m,35,9,4.0,1
m,35,9,7.0,1
m,35,9,12.0,1
m,35,9,13.0,1
m,35,9,14.0,1
m,35,9,16.0,1
m,35,9,17.0,1
m,35,9,22.0,1
m,35,9,23.0,1
m,35,9,31.0,1
m,35,9,34.0,7
m,35,9,35.0,101
m,40,0,4.0,1
m,40,0,5.0,1
m,40,0,12.0,1
m,40,0,15.0,1
m,40,0,17.0,2
m,40,0,25.0,1
m,40,0,29.0,1
m,40,0,34.0,1
m,40,0,35.0,1
m,40,0,38.0,1
m,40,0,39.0,118
m,40,1,3.0,1
m,40,1,11.0,1
m,40,1,12.0,1
m,40,1,16.0,1
m,40,1,17.0,2
m,40,1,20.0,1
m,40,1,23.0,1
m,40,1,29.0,1
m,40,1,30.0,1
m,40,1,31.0,1
m,40,1,34.0,1
m,40,1,37.0,1
m,40,1,39.0,95
m,40,10,1.0,1
m,40,10,2.0,1
m,40,10,5.0,1
m,40,10,7.0,1
m,40,10,15.0,1
m,40,10,17.0,1
m,40,10,27.0,1
m,40,10,32.0,1
m,40,10,33.0,1
m,40,10,38.0,8
m,40,10,39.0,121
m,40,11,4.0,1
m,40,11,5.0,1
m,40,11,6.0,1
m,40,11,12.0,1
m,40,11,14.0,2
m,40,11,15.0,1
m,40,11,17.0,1
m,40,11,19.0,1
m,40,11,21.0,1
m,40,11,22.0,2
m,40,11,23.0,1
m,40,11,35.0,1
m,40,11,38.0,6
m,40,11,39.0,115
m,40,12,4.0,1
m,40,12,5.0,1
m,40,12,12.0,2
m,40,12,17.0,1
m,40,12,20.0,2
m,40,12,24.0,1
m,40,12,28.0,1
m,40,12,32.0,1
m,40,12,33.0,1
m,40,12,34.0,1
m,40,12,36.0,1
m,40,12,38.0,6
m,40,12,39.0,99
m,40,13,1.0,1
m,40,13,3.0,1
m,40,13,13.0,1
m,40,13,22.0,1
m,40,13,27.0,1
m,40,13,31.0,1
m,40,13,32.0,1
m,40,13,38.0,7
m,40,13,39.0,77
m,40,14,2.0,1
m,40,14,3.0,1
m,40,14,5.0,1
m,40,14,10.0,1
m,40,14,13.0,1
m,40,14,14.0,1
m,40,14,16.0,1
m,40,14,17.0,1
m,40,14,20.0,1
m,40,14,27.0,2
m,40,14,28.0,1
m,40,14,30.0,1
m,40,14,31.0,2
m,40,14,32.0,1
m,40,14,35.0,1
m,40,14,37.0,1
m,40,14,38.0,7
m,40,14,39.0,99
m,40,15,6.0,1
m,40,15,10.0,1
m,40,15,27.0,1
m,40,15,38.0,3
m,40,15,39.0,123
m,40,16,5.0,2
m,40,16,12.0,1
m,40,16,15.0,1
m,40,16,18.0,1
m,40,16,23.0,1
m,40,16,28.0,1
m,40,16,29.0,1
m,40,16,33.0,1
m,40,16,34.0,1
m,40,16,35.0,1
m,40,16,38.0,3
m,40,16,39.0,92
m,40,2,3.0,1
m,40,2,8.0,1
m,40,2,17.0,1
m,40,2,20.0,1
m,40,2,21.0,2
m,40,2,29.0,1
m,40,2,34.0,1
m,40,2,39.0,121
m,40,3,2.0,1
m,40,3,4.0,1
m,40,3,9.0,1
m,40,3,11.0,1
m,40,3,15.0,1
m,40,3,17.0,1
m,40,3,23.0,1
m,40,3,26.0,1
m,40,3,31.0,1
m,40,3,35.0,1
m,40,3,37.0,1
m,40,3,38.0,1
m,40,3,39.0,112
m,40,4,6.0,1
m,40,4,9.0,1
m,40,4,11.0,1
m,40,4,12.0,1
m,40,4,20.0,1
m,40,4,23.0,2
m,40,4,27.0,1
m,40,4,34.0,1
m,40,4,37.0,1
m,40,4,38.0,1
m,40,4,39.0,106
m,40,5,4.0,1
m,40,5,5.0,1
m,40,5,12.0,1
m,40,5,13.0,1
m,40,5,15.0,1
m,40,5,17.0,2
m,40,5,18.0,1
m,40,5,27.0,1
m,40,5,34.0,1
m,40,5,39.0,121
m,40,6,5.0,1
m,40,6,7.0,1
m,40,6,14.0,1
m,40,6,20.0,1
m,40,6,25.0,1
m,40,6,27.0,1
m,40,6,28.0,1
m,40,6,36.0,1
m,40,6,37.0,2
m,40,6,38.0,2
m,40,6,39.0,109
m,40,7,5.0,2
m,40,7,8.0,1
m,40,7,9.0,1
m,40,7,11.0,4
m,40,7,19.0,1
m,40,7,23.0,1
m,40,7,27.0,1
m,40,7,30.0,1
m,40,7,32.0,1
m,40,7,38.0,3
m,40,7,39.0,114
m,40,8,3.0,1
m,40,8,4.0,1
m,40,8,8.0,1
m,40,8,9.0,1
m,40,8,12.0,3
m,40,8,20.0,1
m,40,8,25.0,1
m,40,8,29.0,1
m,40,8,34.0,1
m,40,8,38.0,3
m,40,8,39.0,122
m,40,9,3.0,1
m,40,9,7.0,1
m,40,9,12.0,1
m,40,9,15.0,2
m,40,9,16.0,1
m,40,9,18.0,1
m,40,9,20.0,1
m,40,9,25.0,1
m,40,9,28.0,1
m,40,9,29.0,1
m,40,9,31.0,1
m,40,9,32.0,1
m,40,9,35.0,1
m,40,9,38.0,2
m,40,9,39.0,102
m,5,0,2.0,1
m,5,0,5.0,117
m,5,1,4.0,1
m,5,1,5.0,127
m,5,2,1.0,3
m,5,2,2.0,2
m,5,2,3.0,4
m,5,2,4.0,5
m,5,2,5.0,111
