type,sequence len,errors,corrects,0
m,20,7,4.0,2
m,20,7,5.0,1
m,20,7,6.0,1
m,20,7,7.0,1
m,20,7,8.0,1
m,20,7,9.0,1
m,20,7,16.0,2
m,20,7,18.0,1
m,20,7,19.0,4
m,20,7,20.0,131
m,20,8,3.0,1
m,20,8,5.0,1
m,20,8,6.0,1
m,20,8,7.0,1
m,20,8,8.0,1
m,20,8,11.0,1
m,20,8,13.0,3
m,20,8,15.0,1
m,20,8,18.0,1
m,20,8,19.0,7
m,20,8,20.0,114
m,25,0,4.0,1
m,25,0,5.0,1
m,25,0,13.0,2
m,25,0,16.0,1
m,25,0,19.0,1
m,25,0,20.0,1
m,25,0,21.0,1
m,25,0,25.0,109
m,25,1,1.0,1
m,25,1,2.0,1
m,25,1,7.0,1
m,25,1,14.0,1
m,25,1,23.0,1
m,25,1,25.0,109
m,25,10,3.0,1
m,25,10,6.0,1
m,25,10,7.0,1
m,25,10,10.0,1
m,25,10,15.0,1
m,25,10,18.0,2
m,25,10,19.0,1
m,25,10,20.0,2
m,25,10,22.0,1
m,25,10,24.0,6
m,25,10,25.0,121
m,25,2,4.0,2
m,25,2,7.0,1
m,25,2,15.0,1
m,25,2,19.0,1
m,25,2,22.0,1
m,25,2,24.0,1
m,25,2,25.0,105
m,25,3,1.0,1
m,25,3,7.0,1
m,25,3,12.0,1
m,25,3,15.0,1
m,25,3,17.0,1
m,25,3,18.0,1
m,25,3,19.0,1
m,25,3,24.0,2
m,25,3,25.0,123
m,25,4,2.0,1
m,25,4,3.0,2
m,25,4,5.0,1
m,25,4,9.0,2
m,25,4,11.0,1
m,25,4,20.0,1
m,25,4,22.0,2
m,25,4,24.0,2
m,25,4,25.0,100
m,25,5,3.0,1
m,25,5,5.0,2
m,25,5,8.0,1
m,25,5,13.0,1
m,25,5,16.0,1
m,25,5,21.0,1
m,25,5,24.0,2
m,25,5,25.0,104
m,25,6,1.0,1
m,25,6,4.0,1
m,25,6,8.0,1
m,25,6,9.0,2
m,25,6,10.0,2
m,25,6,11.0,1
m,25,6,12.0,1
m,25,6,15.0,1
m,25,6,16.0,1
m,25,6,18.0,2
m,25,6,24.0,2
m,25,6,25.0,101
m,25,7,3.0,1
m,25,7,8.0,1
m,25,7,9.0,2
m,25,7,16.0,1
m,25,7,19.0,1
m,25,7,20.0,2
m,25,7,22.0,2
m,25,7,23.0,2
m,25,7,24.0,4
m,25,7,25.0,128
m,25,8,9.0,1
m,25,8,14.0,2
m,25,8,19.0,1
m,25,8,20.0,3
m,25,8,22.0,1
m,25,8,23.0,3
m,25,8,24.0,3
m,25,8,25.0,118
m,25,9,8.0,1
m,25,9,10.0,1
m,25,9,11.0,1
m,25,9,12.0,1
m,25,9,15.0,1
m,25,9,20.0,2
m,25,9,21.0,2
m,25,9,23.0,1
m,25,9,24.0,3
m,25,9,25.0,96
m,30,0,4.0,1
m,30,0,5.0,1
m,30,0,6.0,1
m,30,0,8.0,1
m,30,0,9.0,1
m,30,0,12.0,1
m,30,0,13.0,2
m,30,0,21.0,1
m,30,0,24.0,1
m,30,0,25.0,1
m,30,0,27.0,1
m,30,0,30.0,105
m,30,1,3.0,2
m,30,1,8.0,2
m,30,1,11.0,1
m,30,1,14.0,1
m,30,1,24.0,2
m,30,1,27.0,2
m,30,1,30.0,120
m,30,10,4.0,2
m,30,10,12.0,1
m,30,10,13.0,1
m,30,10,21.0,1
m,30,10,27.0,1
m,30,10,29.0,2
m,30,10,30.0,114
m,30,11,2.0,1
m,30,11,4.0,2
m,30,11,5.0,1
m,30,11,8.0,1
m,30,11,10.0,1
m,30,11,11.0,1
m,30,11,14.0,1
m,30,11,17.0,1
m,30,11,23.0,1
m,30,11,24.0,1
m,30,11,25.0,2
m,30,11,27.0,1
m,30,11,29.0,2
m,30,11,30.0,104
m,30,12,3.0,1
m,30,12,4.0,1
m,30,12,6.0,1
m,30,12,9.0,1
m,30,12,10.0,1
m,30,12,11.0,1
m,30,12,13.0,2
m,30,12,14.0,1
m,30,12,17.0,1
m,30,12,21.0,1
m,30,12,22.0,1
m,30,12,23.0,1
m,30,12,26.0,1
m,30,12,29.0,6
m,30,12,30.0,123
m,30,2,3.0,1
m,30,2,4.0,2
m,30,2,7.0,1
m,30,2,9.0,1
m,30,2,11.0,1
m,30,2,14.0,1
m,30,2,17.0,2
m,30,2,20.0,1
m,30,2,23.0,1
m,30,2,25.0,1
m,30,2,28.0,2
m,30,2,30.0,96
m,30,3,1.0,1
m,30,3,4.0,1
m,30,3,6.0,1
m,30,3,9.0,1
m,30,3,13.0,1
m,30,3,15.0,1
m,30,3,17.0,1
m,30,3,22.0,1
m,30,3,29.0,1
m,30,3,30.0,111
m,30,4,12.0,1
m,30,4,19.0,1
m,30,4,21.0,1
m,30,4,26.0,1
m,30,4,29.0,2
m,30,4,30.0,124
m,30,5,8.0,1
m,30,5,10.0,1
m,30,5,15.0,1
m,30,5,16.0,1
m,30,5,19.0,1
m,30,5,25.0,2
m,30,5,26.0,1
m,30,5,28.0,1
m,30,5,29.0,1
m,30,5,30.0,125
m,30,6,1.0,1
m,30,6,4.0,1
m,30,6,13.0,1
m,30,6,19.0,1
m,30,6,20.0,1
m,30,6,22.0,1
m,30,6,25.0,2
m,30,6,27.0,1
m,30,6,28.0,3
m,30,6,29.0,3
m,30,6,30.0,120
m,30,7,2.0,1
m,30,7,4.0,1
m,30,7,6.0,1
m,30,7,9.0,1
m,30,7,13.0,1
m,30,7,17.0,1
m,30,7,29.0,5
m,30,7,30.0,105
m,30,8,3.0,2
m,30,8,5.0,1
m,30,8,15.0,1
m,30,8,18.0,1
m,30,8,27.0,1
m,30,8,29.0,4
m,30,8,30.0,100
m,30,9,3.0,1
m,30,9,4.0,2
m,30,9,6.0,2
m,30,9,8.0,2
m,30,9,11.0,1
m,30,9,12.0,2
m,30,9,16.0,1
m,30,9,17.0,1
m,30,9,21.0,1
m,30,9,23.0,1
m,30,9,24.0,1
m,30,9,26.0,1
m,30,9,27.0,1
m,30,9,28.0,1
m,30,9,29.0,2
m,30,9,30.0,106
m,35,0,4.0,3
m,35,0,12.0,1
m,35,0,22.0,1
m,35,0,24.0,1
m,35,0,26.0,1
m,35,0,27.0,1
m,35,0,28.0,1
m,35,0,29.0,1
m,35,0,30.0,1
m,35,0,35.0,113
m,35,1,10.0,1
m,35,1,13.0,1
m,35,1,17.0,1
m,35,1,24.0,2
m,35,1,27.0,1
m,35,1,32.0,1
m,35,1,34.0,3
m,35,1,35.0,102
m,35,10,3.0,1
m,35,10,4.0,1
m,35,10,6.0,1
m,35,10,7.0,1
m,35,10,19.0,1
m,35,10,20.0,1
m,35,10,23.0,1
m,35,10,26.0,2
m,35,10,29.0,1
m,35,10,30.0,1
m,35,10,33.0,2
m,35,10,34.0,3
m,35,10,35.0,111
m,35,11,3.0,1
m,35,11,9.0,1
m,35,11,13.0,1
m,35,11,14.0,1
m,35,11,15.0,1
m,35,11,25.0,1
m,35,11,30.0,3
m,35,11,34.0,8
m,35,11,35.0,98
m,35,12,7.0,1
m,35,12,10.0,1
m,35,12,15.0,1
m,35,12,16.0,2
m,35,12,17.0,1
m,35,12,19.0,1
m,35,12,24.0,1
m,35,12,26.0,1
m,35,12,27.0,2
m,35,12,28.0,1
m,35,12,33.0,1
m,35,12,34.0,5
m,35,12,35.0,118
m,35,13,4.0,1
m,35,13,6.0,1
m,35,13,7.0,1
m,35,13,8.0,1
m,35,13,11.0,1
m,35,13,15.0,1
m,35,13,16.0,1
m,35,13,18.0,1
m,35,13,20.0,1
m,35,13,26.0,1
m,35,13,27.0,1
m,35,13,32.0,1
m,35,13,33.0,1
m,35,13,34.0,5
m,35,13,35.0,103
m,35,14,4.0,1
m,35,14,5.0,1
m,35,14,6.0,1
m,35,14,9.0,3
m,35,14,11.0,2
m,35,14,17.0,1
m,35,14,19.0,1
m,35,14,20.0,1
m,35,14,26.0,1
m,35,14,28.0,2
m,35,14,31.0,1
m,35,14,33.0,2
m,35,14,34.0,6
m,35,14,35.0,113
m,35,2,4.0,1
m,35,2,9.0,1
m,35,2,16.0,1
m,35,2,17.0,1
m,35,2,18.0,1
m,35,2,21.0,2
m,35,2,23.0,1
m,35,2,25.0,1
m,35,2,26.0,1
m,35,2,31.0,1
m,35,2,34.0,1
m,35,2,35.0,118
m,35,3,8.0,2
m,35,3,9.0,1
m,35,3,12.0,1
m,35,3,13.0,1
m,35,3,14.0,1
m,35,3,17.0,3
m,35,3,18.0,1
m,35,3,19.0,1
m,35,3,25.0,1
m,35,3,28.0,1
m,35,3,34.0,4
m,35,3,35.0,92
m,35,4,3.0,1
m,35,4,7.0,2
m,35,4,9.0,1
m,35,4,11.0,1
m,35,4,16.0,3
m,35,4,18.0,2
m,35,4,19.0,1
m,35,4,21.0,1
m,35,4,22.0,1
m,35,4,24.0,1
m,35,4,27.0,1
m,35,4,29.0,2
m,35,4,33.0,1
m,35,4,34.0,1
m,35,4,35.0,94
m,35,5,2.0,1
m,35,5,4.0,1
m,35,5,7.0,1
m,35,5,10.0,1
m,35,5,11.0,1
m,35,5,13.0,1
m,35,5,22.0,1
m,35,5,24.0,1
m,35,5,28.0,1
m,35,5,30.0,1
m,35,5,32.0,1
m,35,5,33.0,2
m,35,5,34.0,2
m,35,5,35.0,122
m,35,6,4.0,1
m,35,6,8.0,2
m,35,6,9.0,1
m,35,6,10.0,1
m,35,6,15.0,1
m,35,6,19.0,1
m,35,6,21.0,1
m,35,6,24.0,1
m,35,6,28.0,1
m,35,6,29.0,1
m,35,6,32.0,2
m,35,6,34.0,3
m,35,6,35.0,101
m,35,7,3.0,1
m,35,7,4.0,1
m,35,7,10.0,1
m,35,7,11.0,1
m,35,7,16.0,1
m,35,7,21.0,1
m,35,7,22.0,1
m,35,7,23.0,1
m,35,7,25.0,1
m,35,7,28.0,1
m,35,7,30.0,1
m,35,7,35.0,116
m,35,8,2.0,1
m,35,8,4.0,2
m,35,8,6.0,1
m,35,8,10.0,1
m,35,8,11.0,1
m,35,8,12.0,2
m,35,8,20.0,2
m,35,8,21.0,1
m,35,8,25.0,1
m,35,8,27.0,1
m,35,8,29.0,2
m,35,8,31.0,2
m,35,8,32.0,3
m,35,8,33.0,1
m,35,8,34.0,4
m,35,8,35.0,131
m,35,9,10.0,2
m,35,9,19.0,1
m,35,9,21.0,1
m,35,9,23.0,1
m,35,9,25.0,1
m,35,9,33.0,2
m,35,9,34.0,8
m,35,9,35.0,108
m,40,0,2.0,1
m,40,0,5.0,1
m,40,0,9.0,1
m,40,0,12.0,1
m,40,0,18.0,1
m,40,0,22.0,1
m,40,0,26.0,1
m,40,0,38.0,1
m,40,0,39.0,119
m,40,1,6.0,1
m,40,1,9.0,1
m,40,1,10.0,1
m,40,1,11.0,1
m,40,1,15.0,1
m,40,1,29.0,1
m,40,1,31.0,2
m,40,1,34.0,1
m,40,1,35.0,1
m,40,1,39.0,130
m,40,10,8.0,1
m,40,10,14.0,1
m,40,10,15.0,1
m,40,10,16.0,1
m,40,10,19.0,1
m,40,10,26.0,1
m,40,10,28.0,1
m,40,10,33.0,1
m,40,10,36.0,1
m,40,10,38.0,6
m,40,10,39.0,125
m,40,11,4.0,1
m,40,11,9.0,1
m,40,11,19.0,1
m,40,11,24.0,1
m,40,11,29.0,1
m,40,11,36.0,1
m,40,11,38.0,4
m,40,11,39.0,105
m,40,12,4.0,2
m,40,12,8.0,1
m,40,12,9.0,1
m,40,12,15.0,1
m,40,12,20.0,1
m,40,12,22.0,1
m,40,12,27.0,2
m,40,12,29.0,1
m,40,12,30.0,1
m,40,12,33.0,1
m,40,12,34.0,1
m,40,12,35.0,1
m,40,12,38.0,4
m,40,12,39.0,115
m,40,13,5.0,1
m,40,13,8.0,2
m,40,13,9.0,1
m,40,13,10.0,1
m,40,13,11.0,1
m,40,13,12.0,1
m,40,13,13.0,1
m,40,13,15.0,1
m,40,13,29.0,1
m,40,13,32.0,1
m,40,13,34.0,1
m,40,13,35.0,1
m,40,13,38.0,4
m,40,13,39.0,102
m,40,14,2.0,1
m,40,14,3.0,1
m,40,14,4.0,1
m,40,14,8.0,1
m,40,14,10.0,1
m,40,14,12.0,1
m,40,14,19.0,1
m,40,14,21.0,1
m,40,14,23.0,1
m,40,14,24.0,1
m,40,14,32.0,1
m,40,14,33.0,1
m,40,14,36.0,1
m,40,14,37.0,1
m,40,14,38.0,3
m,40,14,39.0,111
m,40,15,7.0,1
m,40,15,19.0,1
m,40,15,32.0,2
m,40,15,36.0,1
m,40,15,37.0,2
m,40,15,38.0,5
m,40,15,39.0,102
m,40,16,5.0,1
m,40,16,8.0,1
m,40,16,10.0,1
m,40,16,18.0,1
m,40,16,22.0,1
m,40,16,27.0,2
m,40,16,28.0,1
m,40,16,29.0,1
m,40,16,30.0,1
m,40,16,33.0,1
m,40,16,34.0,2
m,40,16,36.0,1
m,40,16,38.0,9
m,40,16,39.0,93
m,40,2,3.0,1
m,40,2,5.0,1
m,40,2,8.0,1
m,40,2,9.0,1
m,40,2,10.0,1
m,40,2,11.0,1
m,40,2,12.0,1
m,40,2,15.0,1
m,40,2,23.0,1
m,40,2,31.0,1
m,40,2,38.0,1
m,40,2,39.0,117
m,40,3,5.0,2
m,40,3,6.0,1
m,40,3,7.0,1
m,40,3,8.0,1
m,40,3,12.0,1
m,40,3,14.0,2
m,40,3,15.0,1
m,40,3,16.0,1
m,40,3,17.0,1
m,40,3,18.0,1
m,40,3,24.0,1
m,40,3,28.0,1
m,40,3,31.0,3
m,40,3,32.0,1
m,40,3,33.0,1
m,40,3,36.0,1
m,40,3,38.0,1
m,40,3,39.0,117
m,40,4,5.0,1
m,40,4,6.0,1
m,40,4,11.0,1
m,40,4,12.0,2
m,40,4,18.0,1
m,40,4,20.0,1
m,40,4,26.0,1
m,40,4,28.0,1
m,40,4,31.0,1
m,40,4,38.0,2
m,40,4,39.0,115
m,40,5,4.0,1
m,40,5,5.0,1
m,40,5,6.0,1
m,40,5,8.0,2
m,40,5,15.0,1
m,40,5,19.0,1
m,40,5,31.0,1
m,40,5,34.0,2
m,40,5,36.0,1
m,40,5,38.0,4
m,40,5,39.0,115
m,40,6,2.0,1
m,40,6,13.0,1
m,40,6,20.0,1
m,40,6,22.0,1
m,40,6,24.0,1
m,40,6,25.0,1
m,40,6,27.0,1
m,40,6,35.0,1
m,40,6,38.0,5
m,40,6,39.0,102
m,40,7,5.0,2
m,40,7,12.0,1
m,40,7,13.0,3
m,40,7,17.0,2
m,40,7,19.0,2
m,40,7,21.0,1
m,40,7,23.0,1
m,40,7,25.0,2
m,40,7,38.0,2
m,40,7,39.0,120
m,40,8,6.0,1
m,40,8,8.0,1
m,40,8,9.0,1
m,40,8,16.0,1
m,40,8,23.0,1
m,40,8,26.0,1
m,40,8,28.0,2
m,40,8,32.0,1
m,40,8,38.0,8
m,40,8,39.0,116
m,40,9,2.0,1
m,40,9,11.0,1
m,40,9,12.0,1
m,40,9,13.0,1
m,40,9,14.0,1
m,40,9,16.0,1
m,40,9,17.0,1
m,40,9,27.0,1
m,40,9,29.0,1
m,40,9,32.0,1
m,40,9,38.0,2
m,40,9,39.0,106
m,5,0,4.0,2
m,5,0,5.0,109
m,5,1,3.0,1
m,5,1,4.0,6
m,5,1,5.0,126
m,5,2,1.0,3
m,5,2,2.0,2
m,5,2,3.0,5
m,5,2,4.0,7
m,5,2,5.0,114
