type,sequence len,errors,corrects,0
m,25,8,11.0,1
m,25,8,15.0,1
m,25,8,19.0,1
m,25,8,23.0,1
m,25,8,24.0,3
m,25,8,25.0,103
m,25,9,3.0,2
m,25,9,5.0,1
m,25,9,8.0,1
m,25,9,12.0,1
m,25,9,18.0,1
m,25,9,19.0,1
m,25,9,20.0,1
m,25,9,21.0,1
m,25,9,22.0,1
m,25,9,24.0,7
m,25,9,25.0,110
m,30,0,3.0,1
m,30,0,4.0,3
m,30,0,9.0,1
m,30,0,13.0,1
m,30,0,14.0,1
m,30,0,22.0,2
m,30,0,25.0,1
m,30,0,28.0,1
m,30,0,30.0,114
m,30,1,1.0,1
m,30,1,6.0,1
m,30,1,12.0,1
m,30,1,19.0,1
m,30,1,20.0,1
m,30,1,23.0,1
m,30,1,24.0,1
m,30,1,25.0,1
m,30,1,30.0,131
m,30,10,2.0,1
m,30,10,5.0,1
m,30,10,11.0,2
m,30,10,13.0,1
m,30,10,14.0,1
m,30,10,15.0,3
m,30,10,18.0,1
m,30,10,22.0,1
m,30,10,26.0,1
m,30,10,27.0,1
m,30,10,28.0,1
m,30,10,29.0,5
m,30,10,30.0,123
m,30,11,1.0,2
m,30,11,4.0,1
m,30,11,8.0,1
m,30,11,11.0,1
m,30,11,12.0,1
m,30,11,17.0,1
m,30,11,19.0,1
m,30,11,20.0,1
m,30,11,21.0,1
m,30,11,26.0,1
m,30,11,28.0,1
m,30,11,29.0,9
m,30,11,30.0,108
m,30,12,1.0,1
m,30,12,3.0,1
m,30,12,4.0,1
m,30,12,9.0,1
m,30,12,11.0,1
m,30,12,12.0,1
m,30,12,14.0,1
m,30,12,23.0,1
m,30,12,25.0,1
m,30,12,28.0,1
m,30,12,29.0,5
m,30,12,30.0,113
m,30,2,1.0,2
m,30,2,2.0,1
m,30,2,5.0,1
m,30,2,10.0,1
m,30,2,11.0,1
m,30,2,23.0,1
m,30,2,26.0,2
m,30,2,28.0,1
m,30,2,30.0,126
m,30,3,5.0,1
m,30,3,9.0,1
m,30,3,12.0,1
m,30,3,13.0,1
m,30,3,16.0,1
m,30,3,21.0,1
m,30,3,25.0,2
m,30,3,28.0,2
m,30,3,30.0,117
m,30,4,6.0,2
m,30,4,10.0,1
m,30,4,13.0,2
m,30,4,18.0,1
m,30,4,21.0,1
m,30,4,22.0,1
m,30,4,23.0,1
m,30,4,29.0,1
m,30,4,30.0,109
m,30,5,5.0,1
m,30,5,8.0,1
m,30,5,18.0,2
m,30,5,19.0,1
m,30,5,21.0,1
m,30,5,22.0,2
m,30,5,23.0,1
m,30,5,29.0,2
m,30,5,30.0,107
m,30,6,6.0,1
m,30,6,8.0,1
m,30,6,11.0,1
m,30,6,15.0,1
m,30,6,22.0,1
m,30,6,23.0,2
m,30,6,29.0,5
m,30,6,30.0,116
m,30,7,5.0,2
m,30,7,8.0,1
m,30,7,11.0,1
m,30,7,15.0,1
m,30,7,19.0,1
m,30,7,20.0,1
m,30,7,21.0,1
m,30,7,28.0,2
m,30,7,29.0,4
m,30,7,30.0,117
m,30,8,2.0,1
m,30,8,3.0,1
m,30,8,4.0,2
m,30,8,5.0,1
m,30,8,6.0,1
m,30,8,8.0,2
m,30,8,10.0,1
m,30,8,15.0,2
m,30,8,18.0,1
m,30,8,20.0,1
m,30,8,24.0,1
m,30,8,28.0,2
m,30,8,29.0,1
m,30,8,30.0,126
m,30,9,5.0,1
m,30,9,7.0,1
m,30,9,11.0,1
m,30,9,12.0,2
m,30,9,19.0,1
m,30,9,24.0,1
m,30,9,27.0,1
m,30,9,29.0,1
m,30,9,30.0,108
m,35,0,4.0,1
m,35,0,9.0,1
m,35,0,13.0,1
m,35,0,15.0,1
m,35,0,17.0,1
m,35,0,19.0,1
m,35,0,22.0,2
m,35,0,27.0,1
m,35,0,28.0,1
m,35,0,30.0,1
m,35,0,32.0,1
m,35,0,35.0,112
m,35,1,7.0,1
m,35,1,10.0,1
m,35,1,13.0,1
m,35,1,20.0,1
m,35,1,21.0,1
m,35,1,24.0,1
m,35,1,33.0,1
m,35,1,34.0,1
m,35,1,35.0,120
m,35,10,4.0,1
m,35,10,5.0,1
m,35,10,10.0,2
m,35,10,11.0,1
m,35,10,12.0,1
m,35,10,20.0,1
m,35,10,23.0,1
m,35,10,24.0,1
m,35,10,26.0,1
m,35,10,27.0,1
m,35,10,29.0,1
m,35,10,31.0,1
m,35,10,34.0,7
m,35,10,35.0,98
m,35,11,4.0,1
m,35,11,5.0,1
m,35,11,10.0,1
m,35,11,13.0,2
m,35,11,19.0,1
m,35,11,24.0,2
m,35,11,27.0,1
m,35,11,30.0,1
m,35,11,33.0,1
m,35,11,34.0,4
m,35,11,35.0,99
m,35,12,3.0,1
m,35,12,5.0,1
m,35,12,6.0,1
m,35,12,11.0,1
m,35,12,14.0,1
m,35,12,15.0,1
m,35,12,18.0,2
m,35,12,20.0,1
m,35,12,25.0,1
m,35,12,32.0,3
m,35,12,33.0,2
m,35,12,34.0,1
m,35,12,35.0,97
m,35,13,4.0,1
m,35,13,9.0,1
m,35,13,11.0,1
m,35,13,14.0,1
m,35,13,17.0,1
m,35,13,21.0,1
m,35,13,23.0,1
m,35,13,24.0,1
m,35,13,31.0,1
m,35,13,33.0,3
m,35,13,34.0,5
m,35,13,35.0,105
m,35,14,7.0,1
m,35,14,9.0,2
m,35,14,13.0,1
m,35,14,16.0,1
m,35,14,17.0,1
m,35,14,22.0,2
m,35,14,23.0,1
m,35,14,28.0,1
m,35,14,32.0,4
m,35,14,33.0,1
m,35,14,34.0,1
m,35,14,35.0,90
m,35,2,2.0,1
m,35,2,9.0,1
m,35,2,13.0,1
m,35,2,17.0,1
m,35,2,18.0,1
m,35,2,23.0,1
m,35,2,25.0,1
m,35,2,26.0,1
m,35,2,27.0,1
m,35,2,28.0,1
m,35,2,29.0,1
m,35,2,31.0,1
m,35,2,35.0,134
m,35,3,3.0,1
m,35,3,5.0,1
m,35,3,13.0,1
m,35,3,17.0,1
m,35,3,26.0,1
m,35,3,27.0,1
m,35,3,28.0,1
m,35,3,29.0,2
m,35,3,31.0,1
m,35,3,35.0,129
m,35,4,4.0,2
m,35,4,8.0,1
m,35,4,9.0,1
m,35,4,10.0,3
m,35,4,13.0,1
m,35,4,14.0,1
m,35,4,15.0,1
m,35,4,17.0,1
m,35,4,18.0,1
m,35,4,21.0,1
m,35,4,22.0,1
m,35,4,30.0,1
m,35,4,32.0,1
m,35,4,33.0,1
m,35,4,35.0,112
m,35,5,4.0,2
m,35,5,9.0,1
m,35,5,13.0,1
m,35,5,19.0,1
m,35,5,22.0,1
m,35,5,23.0,1
m,35,5,24.0,1
m,35,5,25.0,1
m,35,5,27.0,1
m,35,5,28.0,1
m,35,5,30.0,1
m,35,5,32.0,1
m,35,5,34.0,3
m,35,5,35.0,120
m,35,6,11.0,1
m,35,6,12.0,1
m,35,6,17.0,1
m,35,6,18.0,1
m,35,6,19.0,2
m,35,6,29.0,1
m,35,6,30.0,1
m,35,6,32.0,1
m,35,6,33.0,1
m,35,6,35.0,104
m,35,7,9.0,2
m,35,7,33.0,1
m,35,7,34.0,2
m,35,7,35.0,126
m,35,8,8.0,1
m,35,8,10.0,1
m,35,8,12.0,1
m,35,8,13.0,1
m,35,8,15.0,1
m,35,8,22.0,1
m,35,8,26.0,5
m,35,8,30.0,1
m,35,8,32.0,1
m,35,8,33.0,1
m,35,8,34.0,4
m,35,8,35.0,122
m,35,9,9.0,1
m,35,9,13.0,1
m,35,9,27.0,1
m,35,9,30.0,1
m,35,9,34.0,1
m,35,9,35.0,116
m,40,0,5.0,1
m,40,0,12.0,1
m,40,0,20.0,1
m,40,0,27.0,1
m,40,0,34.0,1
m,40,0,35.0,2
m,40,0,36.0,1
m,40,0,39.0,107
m,40,1,5.0,2
m,40,1,6.0,1
m,40,1,10.0,1
m,40,1,18.0,1
m,40,1,38.0,2
m,40,1,39.0,104
m,40,10,4.0,1
m,40,10,5.0,1
m,40,10,7.0,1
m,40,10,9.0,1
m,40,10,10.0,1
m,40,10,21.0,2
m,40,10,22.0,1
m,40,10,25.0,1
m,40,10,27.0,1
m,40,10,29.0,1
m,40,10,30.0,1
m,40,10,31.0,1
m,40,10,33.0,1
m,40,10,34.0,2
m,40,10,38.0,4
m,40,10,39.0,101
m,40,11,7.0,1
m,40,11,18.0,1
m,40,11,21.0,2
m,40,11,28.0,3
m,40,11,29.0,1
m,40,11,31.0,2
m,40,11,36.0,2
m,40,11,38.0,6
m,40,11,39.0,106
m,40,12,5.0,3
m,40,12,6.0,1
m,40,12,8.0,1
m,40,12,14.0,1
m,40,12,15.0,1
m,40,12,17.0,1
m,40,12,21.0,2
m,40,12,24.0,1
m,40,12,26.0,1
m,40,12,30.0,1
m,40,12,37.0,1
m,40,12,38.0,3
m,40,12,39.0,103
m,40,13,4.0,2
m,40,13,7.0,1
m,40,13,15.0,1
m,40,13,17.0,1
m,40,13,23.0,1
m,40,13,25.0,1
m,40,13,26.0,1
m,40,13,27.0,1
m,40,13,29.0,1
m,40,13,32.0,1
m,40,13,37.0,1
m,40,13,38.0,4
m,40,13,39.0,112
m,40,14,3.0,1
m,40,14,4.0,1
m,40,14,5.0,2
m,40,14,14.0,1
m,40,14,15.0,1
m,40,14,21.0,1
m,40,14,22.0,1
m,40,14,24.0,2
m,40,14,27.0,1
m,40,14,28.0,1
m,40,14,29.0,1
m,40,14,32.0,1
m,40,14,38.0,5
m,40,14,39.0,106
m,40,15,5.0,2
m,40,15,14.0,1
m,40,15,19.0,1
m,40,15,26.0,1
m,40,15,28.0,2
m,40,15,29.0,1
m,40,15,30.0,1
m,40,15,32.0,1
m,40,15,33.0,1
m,40,15,36.0,1
m,40,15,38.0,6
m,40,15,39.0,89
m,40,16,4.0,3
m,40,16,5.0,1
m,40,16,6.0,1
m,40,16,10.0,2
m,40,16,16.0,1
m,40,16,23.0,3
m,40,16,25.0,1
m,40,16,26.0,1
m,40,16,27.0,1
m,40,16,29.0,1
m,40,16,32.0,1
m,40,16,33.0,1
m,40,16,34.0,1
m,40,16,37.0,1
m,40,16,38.0,3
m,40,16,39.0,110
m,40,2,5.0,1
m,40,2,27.0,1
m,40,2,35.0,1
m,40,2,38.0,1
m,40,2,39.0,101
m,40,3,8.0,1
m,40,3,14.0,1
m,40,3,18.0,1
m,40,3,24.0,1
m,40,3,26.0,1
m,40,3,37.0,1
m,40,3,39.0,110
m,40,4,4.0,1
m,40,4,12.0,1
m,40,4,15.0,1
m,40,4,17.0,1
m,40,4,27.0,1
m,40,4,31.0,1
m,40,4,38.0,2
m,40,4,39.0,111
m,40,5,5.0,3
m,40,5,9.0,1
m,40,5,10.0,1
m,40,5,11.0,1
m,40,5,13.0,1
m,40,5,17.0,1
m,40,5,18.0,1
m,40,5,19.0,1
m,40,5,24.0,1
m,40,5,25.0,1
m,40,5,30.0,1
m,40,5,31.0,1
m,40,5,33.0,1
m,40,5,35.0,1
m,40,5,37.0,2
m,40,5,38.0,3
m,40,5,39.0,108
m,40,6,4.0,1
m,40,6,9.0,1
m,40,6,11.0,1
m,40,6,12.0,1
m,40,6,17.0,2
m,40,6,18.0,1
m,40,6,19.0,1
m,40,6,26.0,1
m,40,6,31.0,1
m,40,6,33.0,2
m,40,6,38.0,3
m,40,6,39.0,100
m,40,7,3.0,1
m,40,7,4.0,1
m,40,7,5.0,1
m,40,7,6.0,3
m,40,7,12.0,1
m,40,7,14.0,1
m,40,7,15.0,1
m,40,7,16.0,1
m,40,7,18.0,1
m,40,7,19.0,1
m,40,7,20.0,1
m,40,7,25.0,1
m,40,7,27.0,2
m,40,7,30.0,1
m,40,7,38.0,4
m,40,7,39.0,92
m,40,8,6.0,1
m,40,8,9.0,1
m,40,8,10.0,1
m,40,8,13.0,1
m,40,8,16.0,1
m,40,8,17.0,1
m,40,8,19.0,1
m,40,8,20.0,1
m,40,8,21.0,2
m,40,8,29.0,1
m,40,8,34.0,2
m,40,8,38.0,1
m,40,8,39.0,116
m,40,9,5.0,1
m,40,9,6.0,1
m,40,9,9.0,2
m,40,9,10.0,1
m,40,9,13.0,1
m,40,9,22.0,1
m,40,9,23.0,1
m,40,9,25.0,1
m,40,9,37.0,1
m,40,9,38.0,4
m,40,9,39.0,119
m,5,0,2.0,3
m,5,0,5.0,126
m,5,1,3.0,1
m,5,1,4.0,2
m,5,1,5.0,133
m,5,2,2.0,4
m,5,2,3.0,4
m,5,2,4.0,5
m,5,2,5.0,117
