type,sequence len,errors,corrects,0
m,25,10,19.0,1
m,25,10,22.0,1
m,25,10,23.0,3
m,25,10,24.0,8
m,25,10,25.0,106
m,25,2,8.0,2
m,25,2,13.0,1
m,25,2,15.0,1
m,25,2,18.0,1
m,25,2,24.0,2
m,25,2,25.0,119
m,25,3,3.0,1
m,25,3,7.0,1
m,25,3,8.0,1
m,25,3,10.0,1
m,25,3,20.0,1
m,25,3,24.0,5
m,25,3,25.0,97
m,25,4,3.0,1
m,25,4,7.0,1
m,25,4,8.0,2
m,25,4,9.0,2
m,25,4,10.0,1
m,25,4,13.0,1
m,25,4,15.0,1
m,25,4,16.0,2
m,25,4,17.0,2
m,25,4,20.0,1
m,25,4,21.0,1
m,25,4,23.0,1
m,25,4,24.0,1
m,25,4,25.0,144
m,25,5,1.0,1
m,25,5,3.0,2
m,25,5,4.0,1
m,25,5,9.0,2
m,25,5,19.0,1
m,25,5,21.0,1
m,25,5,22.0,1
m,25,5,23.0,1
m,25,5,24.0,5
m,25,5,25.0,118
m,25,6,3.0,1
m,25,6,4.0,1
m,25,6,13.0,1
m,25,6,16.0,1
m,25,6,19.0,1
m,25,6,22.0,1
m,25,6,24.0,4
m,25,6,25.0,115
m,25,7,3.0,4
m,25,7,5.0,1
m,25,7,10.0,1
m,25,7,12.0,1
m,25,7,14.0,1
m,25,7,15.0,1
m,25,7,16.0,1
m,25,7,18.0,1
m,25,7,20.0,1
m,25,7,22.0,1
m,25,7,24.0,6
m,25,7,25.0,119
m,25,8,3.0,1
m,25,8,5.0,1
m,25,8,6.0,1
m,25,8,15.0,1
m,25,8,17.0,1
m,25,8,23.0,2
m,25,8,24.0,3
m,25,8,25.0,118
m,25,9,3.0,1
m,25,9,8.0,1
m,25,9,11.0,1
m,25,9,13.0,1
m,25,9,24.0,5
m,25,9,25.0,108
m,30,0,1.0,1
m,30,0,4.0,1
m,30,0,8.0,1
m,30,0,11.0,1
m,30,0,14.0,2
m,30,0,16.0,1
m,30,0,17.0,1
m,30,0,24.0,1
m,30,0,27.0,1
m,30,0,30.0,122
m,30,1,1.0,1
m,30,1,4.0,1
m,30,1,15.0,1
m,30,1,17.0,1
m,30,1,30.0,138
m,30,10,3.0,1
m,30,10,4.0,2
m,30,10,8.0,1
m,30,10,11.0,1
m,30,10,12.0,1
m,30,10,14.0,1
m,30,10,16.0,1
m,30,10,19.0,3
m,30,10,22.0,2
m,30,10,27.0,1
m,30,10,28.0,1
m,30,10,29.0,4
m,30,10,30.0,105
m,30,11,2.0,1
m,30,11,3.0,1
m,30,11,4.0,1
m,30,11,5.0,1
m,30,11,9.0,1
m,30,11,14.0,1
m,30,11,16.0,2
m,30,11,18.0,1
m,30,11,21.0,2
m,30,11,24.0,1
m,30,11,25.0,1
m,30,11,26.0,1
m,30,11,27.0,1
m,30,11,29.0,5
m,30,11,30.0,116
m,30,12,2.0,1
m,30,12,7.0,1
m,30,12,9.0,1
m,30,12,18.0,1
m,30,12,19.0,1
m,30,12,20.0,1
m,30,12,22.0,1
m,30,12,23.0,1
m,30,12,24.0,1
m,30,12,25.0,1
m,30,12,28.0,1
m,30,12,29.0,3
m,30,12,30.0,113
m,30,2,5.0,1
m,30,2,10.0,1
m,30,2,14.0,2
m,30,2,17.0,1
m,30,2,24.0,1
m,30,2,28.0,1
m,30,2,30.0,106
m,30,3,2.0,1
m,30,3,4.0,2
m,30,3,7.0,1
m,30,3,12.0,1
m,30,3,13.0,1
m,30,3,17.0,1
m,30,3,22.0,2
m,30,3,23.0,1
m,30,3,28.0,1
m,30,3,29.0,1
m,30,3,30.0,112
m,30,4,3.0,1
m,30,4,4.0,1
m,30,4,5.0,1
m,30,4,12.0,1
m,30,4,26.0,1
m,30,4,29.0,1
m,30,4,30.0,122
m,30,5,11.0,1
m,30,5,14.0,2
m,30,5,20.0,1
m,30,5,22.0,1
m,30,5,27.0,1
m,30,5,28.0,1
m,30,5,29.0,1
m,30,5,30.0,115
m,30,6,1.0,1
m,30,6,7.0,1
m,30,6,9.0,1
m,30,6,12.0,1
m,30,6,14.0,1
m,30,6,17.0,1
m,30,6,19.0,1
m,30,6,21.0,2
m,30,6,23.0,1
m,30,6,26.0,2
m,30,6,28.0,1
m,30,6,29.0,2
m,30,6,30.0,99
m,30,7,10.0,1
m,30,7,15.0,1
m,30,7,20.0,1
m,30,7,27.0,1
m,30,7,30.0,118
m,30,8,3.0,1
m,30,8,8.0,1
m,30,8,17.0,1
m,30,8,20.0,1
m,30,8,24.0,2
m,30,8,29.0,5
m,30,8,30.0,129
m,30,9,9.0,1
m,30,9,13.0,1
m,30,9,14.0,1
m,30,9,26.0,1
m,30,9,27.0,1
m,30,9,30.0,115
m,35,0,2.0,1
m,35,0,4.0,2
m,35,0,5.0,1
m,35,0,8.0,1
m,35,0,13.0,1
m,35,0,16.0,1
m,35,0,27.0,1
m,35,0,35.0,119
m,35,1,7.0,1
m,35,1,8.0,1
m,35,1,9.0,2
m,35,1,10.0,1
m,35,1,13.0,2
m,35,1,15.0,1
m,35,1,20.0,1
m,35,1,23.0,4
m,35,1,25.0,1
m,35,1,27.0,1
m,35,1,34.0,1
m,35,1,35.0,112
m,35,10,2.0,2
m,35,10,4.0,1
m,35,10,5.0,2
m,35,10,19.0,1
m,35,10,20.0,1
m,35,10,23.0,1
m,35,10,24.0,1
m,35,10,27.0,2
m,35,10,28.0,1
m,35,10,33.0,1
m,35,10,34.0,6
m,35,10,35.0,108
m,35,11,5.0,2
m,35,11,10.0,1
m,35,11,11.0,1
m,35,11,13.0,1
m,35,11,15.0,1
m,35,11,18.0,1
m,35,11,19.0,1
m,35,11,23.0,1
m,35,11,27.0,1
m,35,11,31.0,1
m,35,11,32.0,2
m,35,11,33.0,2
m,35,11,34.0,7
m,35,11,35.0,105
m,35,12,9.0,1
m,35,12,14.0,1
m,35,12,15.0,1
m,35,12,21.0,1
m,35,12,26.0,1
m,35,12,28.0,2
m,35,12,32.0,1
m,35,12,34.0,3
m,35,12,35.0,105
m,35,13,7.0,1
m,35,13,11.0,1
m,35,13,13.0,1
m,35,13,16.0,1
m,35,13,24.0,2
m,35,13,26.0,1
m,35,13,28.0,1
m,35,13,31.0,2
m,35,13,33.0,1
m,35,13,34.0,4
m,35,13,35.0,103
m,35,14,2.0,1
m,35,14,10.0,1
m,35,14,11.0,1
m,35,14,17.0,1
m,35,14,22.0,1
m,35,14,24.0,1
m,35,14,28.0,1
m,35,14,34.0,3
m,35,14,35.0,95
m,35,2,9.0,1
m,35,2,12.0,1
m,35,2,14.0,1
m,35,2,17.0,1
m,35,2,21.0,1
m,35,2,24.0,1
m,35,2,26.0,1
m,35,2,34.0,2
m,35,2,35.0,109
m,35,3,1.0,1
m,35,3,7.0,2
m,35,3,8.0,1
m,35,3,14.0,1
m,35,3,18.0,1
m,35,3,34.0,1
m,35,3,35.0,101
m,35,4,4.0,1
m,35,4,6.0,1
m,35,4,11.0,2
m,35,4,16.0,1
m,35,4,17.0,1
m,35,4,20.0,1
m,35,4,22.0,1
m,35,4,23.0,1
m,35,4,24.0,1
m,35,4,29.0,1
m,35,4,34.0,2
m,35,4,35.0,112
m,35,5,4.0,1
m,35,5,5.0,2
m,35,5,9.0,1
m,35,5,11.0,1
m,35,5,12.0,1
m,35,5,14.0,1
m,35,5,24.0,1
m,35,5,25.0,1
m,35,5,30.0,1
m,35,5,34.0,4
m,35,5,35.0,113
m,35,6,8.0,1
m,35,6,10.0,1
m,35,6,14.0,2
m,35,6,18.0,1
m,35,6,34.0,3
m,35,6,35.0,101
m,35,7,13.0,1
m,35,7,17.0,1
m,35,7,19.0,1
m,35,7,20.0,1
m,35,7,25.0,1
m,35,7,27.0,1
m,35,7,28.0,1
m,35,7,30.0,1
m,35,7,31.0,1
m,35,7,32.0,1
m,35,7,34.0,2
m,35,7,35.0,107
m,35,8,3.0,1
m,35,8,12.0,1
m,35,8,13.0,1
m,35,8,16.0,1
m,35,8,17.0,2
m,35,8,22.0,1
m,35,8,23.0,1
m,35,8,24.0,1
m,35,8,26.0,1
m,35,8,29.0,1
m,35,8,30.0,2
m,35,8,33.0,2
m,35,8,34.0,5
m,35,8,35.0,116
m,35,9,4.0,1
m,35,9,6.0,1
m,35,9,7.0,1
m,35,9,9.0,1
m,35,9,14.0,1
m,35,9,15.0,1
m,35,9,22.0,1
m,35,9,23.0,1
m,35,9,26.0,1
m,35,9,27.0,2
m,35,9,33.0,1
m,35,9,34.0,5
m,35,9,35.0,93
m,40,0,3.0,1
m,40,0,5.0,1
m,40,0,10.0,1
m,40,0,11.0,1
m,40,0,12.0,3
m,40,0,22.0,2
m,40,0,23.0,1
m,40,0,24.0,1
m,40,0,27.0,1
m,40,0,31.0,1
m,40,0,35.0,1
m,40,0,36.0,1
m,40,0,39.0,118
m,40,1,2.0,1
m,40,1,4.0,1
m,40,1,5.0,1
m,40,1,8.0,2
m,40,1,14.0,1
m,40,1,19.0,1
m,40,1,21.0,2
m,40,1,23.0,2
m,40,1,24.0,1
m,40,1,26.0,1
m,40,1,29.0,1
m,40,1,30.0,1
m,40,1,32.0,1
m,40,1,34.0,1
m,40,1,35.0,1
m,40,1,36.0,1
m,40,1,38.0,1
m,40,1,39.0,127
m,40,10,5.0,1
m,40,10,12.0,1
m,40,10,14.0,1
m,40,10,17.0,1
m,40,10,22.0,1
m,40,10,25.0,1
m,40,10,32.0,1
m,40,10,37.0,1
m,40,10,38.0,2
m,40,10,39.0,102
m,40,11,5.0,1
m,40,11,6.0,1
m,40,11,8.0,2
m,40,11,9.0,1
m,40,11,16.0,1
m,40,11,17.0,2
m,40,11,18.0,1
m,40,11,20.0,1
m,40,11,21.0,1
m,40,11,22.0,1
m,40,11,23.0,1
m,40,11,28.0,1
m,40,11,36.0,2
m,40,11,37.0,3
m,40,11,38.0,4
m,40,11,39.0,85
m,40,12,3.0,1
m,40,12,4.0,1
m,40,12,5.0,1
m,40,12,7.0,2
m,40,12,8.0,2
m,40,12,11.0,1
m,40,12,12.0,2
m,40,12,14.0,1
m,40,12,22.0,1
m,40,12,23.0,2
m,40,12,37.0,1
m,40,12,38.0,7
m,40,12,39.0,120
m,40,13,5.0,1
m,40,13,6.0,1
m,40,13,8.0,1
m,40,13,12.0,2
m,40,13,14.0,1
m,40,13,21.0,1
m,40,13,23.0,1
m,40,13,25.0,1
m,40,13,26.0,1
m,40,13,29.0,1
m,40,13,33.0,1
m,40,13,38.0,5
m,40,13,39.0,110
m,40,14,7.0,1
m,40,14,10.0,1
m,40,14,16.0,1
m,40,14,20.0,1
m,40,14,31.0,1
m,40,14,33.0,1
m,40,14,36.0,1
m,40,14,37.0,1
m,40,14,38.0,5
m,40,14,39.0,112
m,40,15,2.0,1
m,40,15,4.0,1
m,40,15,6.0,1
m,40,15,7.0,1
m,40,15,18.0,1
m,40,15,20.0,1
m,40,15,22.0,1
m,40,15,23.0,1
m,40,15,24.0,1
m,40,15,25.0,1
m,40,15,33.0,1
m,40,15,34.0,1
m,40,15,36.0,2
m,40,15,38.0,3
m,40,15,39.0,102
m,40,16,3.0,1
m,40,16,4.0,1
m,40,16,7.0,2
m,40,16,8.0,1
m,40,16,14.0,1
m,40,16,20.0,1
m,40,16,24.0,1
m,40,16,26.0,1
m,40,16,31.0,1
m,40,16,34.0,2
m,40,16,36.0,1
m,40,16,37.0,1
m,40,16,38.0,5
m,40,16,39.0,89
m,40,2,5.0,1
m,40,2,11.0,1
m,40,2,15.0,1
m,40,2,28.0,1
m,40,2,33.0,1
m,40,2,38.0,1
m,40,2,39.0,113
m,40,3,3.0,1
m,40,3,10.0,1
m,40,3,11.0,1
m,40,3,14.0,1
m,40,3,20.0,2
m,40,3,21.0,1
m,40,3,23.0,1
m,40,3,37.0,2
m,40,3,39.0,118
m,40,4,3.0,1
m,40,4,4.0,1
m,40,4,8.0,2
m,40,4,9.0,1
m,40,4,10.0,1
m,40,4,18.0,1
m,40,4,20.0,1
m,40,4,21.0,1
m,40,4,23.0,1
m,40,4,27.0,1
m,40,4,32.0,1
m,40,4,36.0,1
m,40,4,38.0,5
m,40,4,39.0,127
m,40,5,3.0,1
m,40,5,8.0,2
m,40,5,11.0,2
m,40,5,12.0,2
m,40,5,17.0,1
m,40,5,20.0,1
m,40,5,23.0,1
m,40,5,25.0,1
m,40,5,29.0,1
m,40,5,34.0,4
m,40,5,36.0,1
m,40,5,38.0,2
m,40,5,39.0,138
m,40,6,5.0,1
m,40,6,9.0,1
m,40,6,11.0,1
m,40,6,12.0,2
m,40,6,13.0,1
m,40,6,15.0,1
m,40,6,17.0,1
m,40,6,21.0,1
m,40,6,22.0,1
m,40,6,23.0,1
m,40,6,25.0,1
m,40,6,26.0,2
m,40,6,28.0,1
m,40,6,31.0,1
m,40,6,37.0,1
m,40,6,38.0,4
m,40,6,39.0,93
m,40,7,6.0,1
m,40,7,9.0,2
m,40,7,10.0,1
m,40,7,16.0,1
m,40,7,20.0,1
m,40,7,21.0,1
m,40,7,22.0,2
m,40,7,23.0,1
m,40,7,24.0,1
m,40,7,25.0,4
m,40,7,28.0,1
m,40,7,30.0,1
m,40,7,38.0,1
m,40,7,39.0,120
m,40,8,3.0,1
m,40,8,9.0,1
m,40,8,18.0,1
m,40,8,19.0,1
m,40,8,21.0,1
m,40,8,22.0,1
m,40,8,29.0,1
m,40,8,30.0,1
m,40,8,32.0,1
m,40,8,35.0,1
m,40,8,38.0,1
m,40,8,39.0,104
m,40,9,5.0,1
m,40,9,8.0,1
m,40,9,9.0,1
m,40,9,12.0,2
m,40,9,18.0,1
m,40,9,19.0,1
m,40,9,20.0,1
m,40,9,31.0,1
m,40,9,32.0,1
m,40,9,34.0,1
m,40,9,38.0,1
m,40,9,39.0,101
m,5,0,2.0,1
m,5,0,3.0,1
m,5,0,5.0,116
m,5,1,1.0,1
m,5,1,2.0,4
m,5,1,3.0,1
m,5,1,4.0,3
m,5,1,5.0,125
m,5,2,1.0,2
m,5,2,2.0,7
m,5,2,3.0,3
m,5,2,4.0,8
m,5,2,5.0,114
