type,sequence len,errors,corrects,0
m,30,2,14.0,3
m,30,2,20.0,1
m,30,2,23.0,1
m,30,2,29.0,2
m,30,2,30.0,127
m,30,3,7.0,1
m,30,3,8.0,1
m,30,3,9.0,1
m,30,3,13.0,1
m,30,3,16.0,1
m,30,3,17.0,1
m,30,3,25.0,1
m,30,3,29.0,3
m,30,3,30.0,116
m,30,4,1.0,1
m,30,4,8.0,1
m,30,4,10.0,1
m,30,4,19.0,1
m,30,4,21.0,2
m,30,4,29.0,3
m,30,4,30.0,129
m,30,5,3.0,2
m,30,5,6.0,1
m,30,5,8.0,2
m,30,5,15.0,1
m,30,5,17.0,1
m,30,5,23.0,1
m,30,5,26.0,1
m,30,5,29.0,1
m,30,5,30.0,121
m,30,6,3.0,2
m,30,6,12.0,1
m,30,6,13.0,1
m,30,6,14.0,2
m,30,6,15.0,1
m,30,6,19.0,1
m,30,6,22.0,1
m,30,6,23.0,1
m,30,6,24.0,1
m,30,6,25.0,1
m,30,6,27.0,1
m,30,6,29.0,7
m,30,6,30.0,113
m,30,7,8.0,1
m,30,7,14.0,1
m,30,7,16.0,1
m,30,7,18.0,1
m,30,7,20.0,1
m,30,7,25.0,1
m,30,7,26.0,1
m,30,7,28.0,1
m,30,7,29.0,4
m,30,7,30.0,109
m,30,8,3.0,2
m,30,8,10.0,2
m,30,8,11.0,2
m,30,8,15.0,1
m,30,8,19.0,1
m,30,8,20.0,1
m,30,8,21.0,1
m,30,8,23.0,1
m,30,8,24.0,1
m,30,8,27.0,3
m,30,8,29.0,7
m,30,8,30.0,105
m,30,9,2.0,1
m,30,9,4.0,2
m,30,9,7.0,1
m,30,9,11.0,1
m,30,9,13.0,1
m,30,9,23.0,1
m,30,9,24.0,1
m,30,9,28.0,1
m,30,9,29.0,2
m,30,9,30.0,103
m,35,0,10.0,1
m,35,0,12.0,1
m,35,0,17.0,1
m,35,0,20.0,1
m,35,0,22.0,1
m,35,0,23.0,1
m,35,0,24.0,1
m,35,0,28.0,1
m,35,0,30.0,1
m,35,0,32.0,1
m,35,0,33.0,1
m,35,0,35.0,114
m,35,1,4.0,1
m,35,1,5.0,2
m,35,1,7.0,1
m,35,1,13.0,1
m,35,1,17.0,1
m,35,1,18.0,1
m,35,1,21.0,1
m,35,1,24.0,2
m,35,1,30.0,1
m,35,1,31.0,1
m,35,1,33.0,1
m,35,1,35.0,111
m,35,10,5.0,2
m,35,10,6.0,1
m,35,10,9.0,1
m,35,10,10.0,1
m,35,10,13.0,1
m,35,10,15.0,1
m,35,10,19.0,2
m,35,10,21.0,1
m,35,10,25.0,1
m,35,10,29.0,2
m,35,10,31.0,1
m,35,10,34.0,6
m,35,10,35.0,125
m,35,11,4.0,2
m,35,11,6.0,1
m,35,11,11.0,1
m,35,11,13.0,2
m,35,11,15.0,1
m,35,11,17.0,1
m,35,11,18.0,1
m,35,11,20.0,1
m,35,11,23.0,1
m,35,11,24.0,1
m,35,11,25.0,1
m,35,11,26.0,1
m,35,11,30.0,1
m,35,11,32.0,1
m,35,11,34.0,3
m,35,11,35.0,109
m,35,12,4.0,1
m,35,12,10.0,2
m,35,12,11.0,1
m,35,12,16.0,2
m,35,12,25.0,1
m,35,12,28.0,3
m,35,12,29.0,2
m,35,12,33.0,1
m,35,12,34.0,3
m,35,12,35.0,98
m,35,13,5.0,2
m,35,13,9.0,1
m,35,13,11.0,2
m,35,13,12.0,1
m,35,13,14.0,1
m,35,13,15.0,1
m,35,13,17.0,1
m,35,13,18.0,1
m,35,13,24.0,1
m,35,13,33.0,1
m,35,13,34.0,8
m,35,13,35.0,97
m,35,14,5.0,1
m,35,14,8.0,1
m,35,14,11.0,1
m,35,14,14.0,1
m,35,14,15.0,1
m,35,14,21.0,1
m,35,14,22.0,1
m,35,14,24.0,3
m,35,14,30.0,1
m,35,14,32.0,2
m,35,14,33.0,2
m,35,14,34.0,9
m,35,14,35.0,110
m,35,2,6.0,2
m,35,2,9.0,1
m,35,2,12.0,1
m,35,2,14.0,1
m,35,2,15.0,1
m,35,2,17.0,1
m,35,2,21.0,1
m,35,2,25.0,1
m,35,2,26.0,1
m,35,2,27.0,1
m,35,2,30.0,1
m,35,2,31.0,1
m,35,2,32.0,1
m,35,2,33.0,2
m,35,2,35.0,120
m,35,3,2.0,1
m,35,3,3.0,1
m,35,3,7.0,1
m,35,3,8.0,1
m,35,3,10.0,1
m,35,3,17.0,2
m,35,3,21.0,1
m,35,3,24.0,2
m,35,3,30.0,1
m,35,3,33.0,2
m,35,3,35.0,107
m,35,4,4.0,1
m,35,4,8.0,3
m,35,4,10.0,1
m,35,4,13.0,1
m,35,4,16.0,1
m,35,4,28.0,1
m,35,4,29.0,1
m,35,4,34.0,4
m,35,4,35.0,124
m,35,5,8.0,1
m,35,5,16.0,1
m,35,5,25.0,2
m,35,5,30.0,2
m,35,5,32.0,1
m,35,5,35.0,98
m,35,6,4.0,1
m,35,6,10.0,1
m,35,6,13.0,2
m,35,6,15.0,2
m,35,6,16.0,1
m,35,6,17.0,1
m,35,6,23.0,1
m,35,6,27.0,1
m,35,6,30.0,2
m,35,6,31.0,1
m,35,6,34.0,1
m,35,6,35.0,144
m,35,7,8.0,3
m,35,7,10.0,3
m,35,7,19.0,3
m,35,7,20.0,1
m,35,7,31.0,2
m,35,7,32.0,1
m,35,7,33.0,1
m,35,7,34.0,4
m,35,7,35.0,112
m,35,8,2.0,1
m,35,8,8.0,1
m,35,8,18.0,1
m,35,8,19.0,1
m,35,8,22.0,1
m,35,8,27.0,1
m,35,8,28.0,2
m,35,8,29.0,1
m,35,8,30.0,1
m,35,8,34.0,1
m,35,8,35.0,100
m,35,9,4.0,3
m,35,9,8.0,2
m,35,9,11.0,1
m,35,9,12.0,1
m,35,9,14.0,1
m,35,9,16.0,1
m,35,9,24.0,1
m,35,9,26.0,1
m,35,9,29.0,2
m,35,9,31.0,2
m,35,9,33.0,1
m,35,9,34.0,2
m,35,9,35.0,105
m,40,0,2.0,1
m,40,0,5.0,1
m,40,0,7.0,1
m,40,0,9.0,1
m,40,0,13.0,1
m,40,0,15.0,1
m,40,0,32.0,1
m,40,0,36.0,1
m,40,0,39.0,120
m,40,1,4.0,1
m,40,1,10.0,1
m,40,1,13.0,1
m,40,1,17.0,1
m,40,1,23.0,1
m,40,1,24.0,1
m,40,1,29.0,2
m,40,1,30.0,1
m,40,1,32.0,1
m,40,1,34.0,1
m,40,1,36.0,1
m,40,1,39.0,108
m,40,10,11.0,1
m,40,10,25.0,1
m,40,10,30.0,1
m,40,10,32.0,1
m,40,10,34.0,2
m,40,10,35.0,1
m,40,10,36.0,1
m,40,10,38.0,3
m,40,10,39.0,130
m,40,11,2.0,1
m,40,11,4.0,1
m,40,11,5.0,1
m,40,11,14.0,1
m,40,11,20.0,1
m,40,11,31.0,1
m,40,11,32.0,1
m,40,11,38.0,1
m,40,11,39.0,118
m,40,12,6.0,1
m,40,12,9.0,2
m,40,12,10.0,1
m,40,12,13.0,2
m,40,12,15.0,1
m,40,12,17.0,1
m,40,12,18.0,1
m,40,12,20.0,1
m,40,12,21.0,1
m,40,12,25.0,1
m,40,12,28.0,1
m,40,12,29.0,1
m,40,12,32.0,1
m,40,12,35.0,1
m,40,12,36.0,1
m,40,12,37.0,1
m,40,12,38.0,4
m,40,12,39.0,127
m,40,13,5.0,1
m,40,13,6.0,1
m,40,13,15.0,2
m,40,13,16.0,1
m,40,13,20.0,1
m,40,13,25.0,2
m,40,13,26.0,1
m,40,13,34.0,1
m,40,13,35.0,2
m,40,13,36.0,1
m,40,13,37.0,2
m,40,13,38.0,5
m,40,13,39.0,96
m,40,14,4.0,1
m,40,14,9.0,1
m,40,14,10.0,1
m,40,14,17.0,1
m,40,14,21.0,1
m,40,14,23.0,1
m,40,14,24.0,2
m,40,14,31.0,1
m,40,14,32.0,3
m,40,14,33.0,1
m,40,14,34.0,1
m,40,14,35.0,1
m,40,14,36.0,1
m,40,14,37.0,1
m,40,14,38.0,11
m,40,14,39.0,92
m,40,15,4.0,1
m,40,15,6.0,1
m,40,15,10.0,2
m,40,15,18.0,1
m,40,15,21.0,1
m,40,15,30.0,1
m,40,15,34.0,1
m,40,15,36.0,1
m,40,15,38.0,8
m,40,15,39.0,85
m,40,16,4.0,2
m,40,16,5.0,3
m,40,16,6.0,1
m,40,16,7.0,1
m,40,16,8.0,1
m,40,16,9.0,2
m,40,16,10.0,1
m,40,16,12.0,1
m,40,16,14.0,1
m,40,16,15.0,2
m,40,16,16.0,1
m,40,16,23.0,1
m,40,16,26.0,1
m,40,16,27.0,1
m,40,16,30.0,2
m,40,16,33.0,1
m,40,16,34.0,1
m,40,16,35.0,1
m,40,16,37.0,4
m,40,16,38.0,8
m,40,16,39.0,105
m,40,2,10.0,1
m,40,2,13.0,1
m,40,2,14.0,1
m,40,2,19.0,1
m,40,2,24.0,1
m,40,2,26.0,1
m,40,2,31.0,1
m,40,2,34.0,2
m,40,2,36.0,1
m,40,2,39.0,103
m,40,3,7.0,1
m,40,3,11.0,1
m,40,3,17.0,1
m,40,3,20.0,1
m,40,3,21.0,1
m,40,3,26.0,1
m,40,3,34.0,1
m,40,3,38.0,3
m,40,3,39.0,97
m,40,4,3.0,1
m,40,4,4.0,2
m,40,4,10.0,1
m,40,4,12.0,1
m,40,4,19.0,1
m,40,4,20.0,1
m,40,4,23.0,2
m,40,4,32.0,1
m,40,4,33.0,1
m,40,4,34.0,1
m,40,4,37.0,1
m,40,4,38.0,1
m,40,4,39.0,96
m,40,5,4.0,1
m,40,5,5.0,1
m,40,5,7.0,1
m,40,5,13.0,1
m,40,5,16.0,1
m,40,5,26.0,1
m,40,5,28.0,1
m,40,5,32.0,1
m,40,5,37.0,1
m,40,5,38.0,1
m,40,5,39.0,99
m,40,6,9.0,1
m,40,6,10.0,1
m,40,6,12.0,1
m,40,6,13.0,1
m,40,6,15.0,1
m,40,6,22.0,1
m,40,6,24.0,1
m,40,6,33.0,1
m,40,6,34.0,1
m,40,6,37.0,1
m,40,6,38.0,1
m,40,6,39.0,132
m,40,7,4.0,1
m,40,7,7.0,1
m,40,7,9.0,1
m,40,7,10.0,1
m,40,7,22.0,2
m,40,7,23.0,1
m,40,7,24.0,1
m,40,7,28.0,1
m,40,7,30.0,1
m,40,7,34.0,1
m,40,7,35.0,1
m,40,7,38.0,3
m,40,7,39.0,110
m,40,8,5.0,1
m,40,8,7.0,1
m,40,8,8.0,1
m,40,8,9.0,2
m,40,8,14.0,1
m,40,8,15.0,2
m,40,8,22.0,1
m,40,8,35.0,1
m,40,8,36.0,1
m,40,8,37.0,1
m,40,8,38.0,8
m,40,8,39.0,107
m,40,9,5.0,2
m,40,9,8.0,1
m,40,9,11.0,1
m,40,9,12.0,1
m,40,9,16.0,1
m,40,9,17.0,1
m,40,9,23.0,1
m,40,9,26.0,1
m,40,9,29.0,1
m,40,9,32.0,1
m,40,9,38.0,1
m,40,9,39.0,106
m,5,0,2.0,3
m,5,0,3.0,1
m,5,0,5.0,105
m,5,1,1.0,1
m,5,1,2.0,2
m,5,1,4.0,3
m,5,1,5.0,116
m,5,2,1.0,2
m,5,2,2.0,7
m,5,2,3.0,4
m,5,2,4.0,6
m,5,2,5.0,111
