type,sequence len,errors,corrects,0
m,20,8,19.0,6
m,20,8,20.0,116
m,25,0,10.0,1
m,25,0,14.0,1
m,25,0,17.0,2
m,25,0,20.0,1
m,25,0,25.0,120
m,25,1,3.0,2
m,25,1,4.0,1
m,25,1,14.0,2
m,25,1,15.0,2
m,25,1,24.0,1
m,25,1,25.0,130
m,25,10,2.0,1
m,25,10,3.0,1
m,25,10,5.0,1
m,25,10,8.0,1
m,25,10,13.0,1
m,25,10,16.0,1
m,25,10,20.0,1
m,25,10,21.0,1
m,25,10,22.0,2
m,25,10,23.0,2
m,25,10,24.0,4
m,25,10,25.0,100
m,25,2,9.0,1
m,25,2,12.0,1
m,25,2,13.0,1
m,25,2,17.0,1
m,25,2,18.0,1
m,25,2,19.0,1
m,25,2,23.0,1
m,25,2,24.0,2
m,25,2,25.0,96
m,25,3,3.0,1
m,25,3,7.0,1
m,25,3,8.0,1
m,25,3,13.0,2
m,25,3,14.0,1
m,25,3,18.0,1
m,25,3,24.0,4
m,25,3,25.0,129
m,25,4,3.0,2
m,25,4,5.0,1
m,25,4,6.0,1
m,25,4,8.0,1
m,25,4,13.0,1
m,25,4,20.0,1
m,25,4,23.0,1
m,25,4,24.0,2
m,25,4,25.0,129
m,25,5,1.0,1
m,25,5,2.0,1
m,25,5,3.0,1
m,25,5,7.0,1
m,25,5,8.0,1
m,25,5,11.0,1
m,25,5,12.0,1
m,25,5,23.0,1
m,25,5,24.0,7
m,25,5,25.0,133
m,25,6,4.0,1
m,25,6,6.0,1
m,25,6,10.0,2
m,25,6,13.0,1
m,25,6,17.0,1
m,25,6,19.0,1
m,25,6,21.0,1
m,25,6,23.0,1
m,25,6,24.0,3
m,25,6,25.0,108
m,25,7,1.0,1
m,25,7,3.0,1
m,25,7,4.0,1
m,25,7,10.0,1
m,25,7,13.0,1
m,25,7,20.0,1
m,25,7,24.0,3
m,25,7,25.0,138
m,25,8,3.0,1
m,25,8,4.0,1
m,25,8,11.0,2
m,25,8,13.0,1
m,25,8,15.0,2
m,25,8,18.0,1
m,25,8,24.0,3
m,25,8,25.0,120
m,25,9,3.0,1
m,25,9,5.0,1
m,25,9,7.0,1
m,25,9,8.0,1
m,25,9,9.0,2
m,25,9,10.0,2
m,25,9,13.0,3
m,25,9,15.0,1
m,25,9,20.0,1
m,25,9,21.0,1
m,25,9,23.0,1
m,25,9,24.0,5
m,25,9,25.0,115
m,30,0,1.0,2
m,30,0,4.0,2
m,30,0,5.0,1
m,30,0,8.0,1
m,30,0,9.0,2
m,30,0,13.0,1
m,30,0,14.0,1
m,30,0,17.0,1
m,30,0,19.0,1
m,30,0,24.0,1
m,30,0,28.0,1
m,30,0,30.0,101
m,30,1,8.0,2
m,30,1,19.0,1
m,30,1,23.0,1
m,30,1,24.0,2
m,30,1,29.0,2
m,30,1,30.0,108
m,30,10,1.0,1
m,30,10,2.0,1
m,30,10,8.0,2
m,30,10,9.0,1
m,30,10,15.0,1
m,30,10,19.0,2
m,30,10,29.0,4
m,30,10,30.0,104
m,30,11,3.0,1
m,30,11,4.0,1
m,30,11,7.0,1
m,30,11,12.0,1
m,30,11,14.0,1
m,30,11,16.0,1
m,30,11,20.0,1
m,30,11,25.0,1
m,30,11,26.0,1
m,30,11,29.0,11
m,30,11,30.0,104
m,30,12,2.0,1
m,30,12,3.0,1
m,30,12,4.0,1
m,30,12,8.0,1
m,30,12,9.0,1
m,30,12,10.0,2
m,30,12,12.0,1
m,30,12,15.0,1
m,30,12,18.0,1
m,30,12,19.0,1
m,30,12,20.0,1
m,30,12,21.0,1
m,30,12,22.0,2
m,30,12,24.0,1
m,30,12,26.0,1
m,30,12,27.0,1
m,30,12,28.0,2
m,30,12,29.0,3
m,30,12,30.0,92
m,30,2,4.0,2
m,30,2,7.0,1
m,30,2,10.0,1
m,30,2,15.0,1
m,30,2,18.0,1
m,30,2,25.0,1
m,30,2,27.0,1
m,30,2,29.0,1
m,30,2,30.0,115
m,30,3,7.0,1
m,30,3,13.0,3
m,30,3,14.0,1
m,30,3,24.0,1
m,30,3,25.0,1
m,30,3,27.0,1
m,30,3,28.0,2
m,30,3,30.0,115
m,30,4,1.0,1
m,30,4,3.0,1
m,30,4,10.0,1
m,30,4,11.0,1
m,30,4,13.0,1
m,30,4,21.0,1
m,30,4,22.0,1
m,30,4,26.0,1
m,30,4,27.0,1
m,30,4,29.0,1
m,30,4,30.0,131
m,30,5,3.0,1
m,30,5,8.0,2
m,30,5,12.0,2
m,30,5,16.0,1
m,30,5,19.0,1
m,30,5,20.0,1
m,30,5,28.0,2
m,30,5,29.0,1
m,30,5,30.0,119
m,30,6,5.0,3
m,30,6,7.0,2
m,30,6,8.0,1
m,30,6,10.0,1
m,30,6,11.0,1
m,30,6,14.0,1
m,30,6,17.0,1
m,30,6,21.0,1
m,30,6,25.0,1
m,30,6,26.0,2
m,30,6,28.0,1
m,30,6,30.0,101
m,30,7,3.0,2
m,30,7,9.0,1
m,30,7,11.0,1
m,30,7,12.0,1
m,30,7,14.0,1
m,30,7,16.0,1
m,30,7,17.0,1
m,30,7,21.0,1
m,30,7,26.0,1
m,30,7,27.0,2
m,30,7,29.0,3
m,30,7,30.0,109
m,30,8,1.0,1
m,30,8,4.0,1
m,30,8,8.0,2
m,30,8,11.0,2
m,30,8,15.0,1
m,30,8,25.0,1
m,30,8,27.0,1
m,30,8,29.0,4
m,30,8,30.0,102
m,30,9,4.0,1
m,30,9,8.0,1
m,30,9,9.0,1
m,30,9,11.0,1
m,30,9,15.0,1
m,30,9,17.0,1
m,30,9,18.0,1
m,30,9,24.0,1
m,30,9,27.0,1
m,30,9,28.0,1
m,30,9,29.0,4
m,30,9,30.0,97
m,35,0,12.0,1
m,35,0,25.0,2
m,35,0,28.0,1
m,35,0,31.0,1
m,35,0,32.0,1
m,35,0,34.0,1
m,35,0,35.0,120
m,35,1,3.0,1
m,35,1,4.0,1
m,35,1,6.0,1
m,35,1,8.0,1
m,35,1,10.0,1
m,35,1,13.0,2
m,35,1,17.0,1
m,35,1,22.0,1
m,35,1,24.0,1
m,35,1,25.0,1
m,35,1,34.0,1
m,35,1,35.0,118
m,35,10,5.0,1
m,35,10,8.0,1
m,35,10,11.0,1
m,35,10,15.0,1
m,35,10,21.0,2
m,35,10,24.0,1
m,35,10,27.0,2
m,35,10,29.0,1
m,35,10,32.0,1
m,35,10,33.0,1
m,35,10,34.0,3
m,35,10,35.0,87
m,35,11,3.0,1
m,35,11,4.0,1
m,35,11,9.0,1
m,35,11,11.0,1
m,35,11,17.0,1
m,35,11,19.0,1
m,35,11,20.0,1
m,35,11,29.0,1
m,35,11,33.0,1
m,35,11,34.0,3
m,35,11,35.0,118
m,35,12,5.0,1
m,35,12,7.0,1
m,35,12,10.0,1
m,35,12,14.0,1
m,35,12,17.0,1
m,35,12,30.0,1
m,35,12,31.0,2
m,35,12,32.0,2
m,35,12,34.0,7
m,35,12,35.0,133
m,35,13,3.0,1
m,35,13,4.0,1
m,35,13,5.0,2
m,35,13,9.0,2
m,35,13,11.0,1
m,35,13,13.0,1
m,35,13,16.0,1
m,35,13,23.0,1
m,35,13,24.0,1
m,35,13,33.0,1
m,35,13,34.0,3
m,35,13,35.0,107
m,35,14,3.0,1
m,35,14,4.0,2
m,35,14,8.0,1
m,35,14,10.0,1
m,35,14,12.0,1
m,35,14,13.0,1
m,35,14,17.0,1
m,35,14,18.0,1
m,35,14,19.0,1
m,35,14,30.0,1
m,35,14,32.0,2
m,35,14,34.0,4
m,35,14,35.0,113
m,35,2,4.0,1
m,35,2,11.0,1
m,35,2,17.0,1
m,35,2,18.0,1
m,35,2,22.0,1
m,35,2,27.0,1
m,35,2,30.0,1
m,35,2,34.0,2
m,35,2,35.0,126
m,35,3,2.0,1
m,35,3,4.0,1
m,35,3,7.0,1
m,35,3,11.0,1
m,35,3,16.0,2
m,35,3,17.0,1
m,35,3,19.0,3
m,35,3,23.0,1
m,35,3,24.0,1
m,35,3,30.0,2
m,35,3,33.0,2
m,35,3,34.0,2
m,35,3,35.0,109
m,35,4,3.0,1
m,35,4,7.0,1
m,35,4,9.0,1
m,35,4,10.0,1
m,35,4,11.0,1
m,35,4,13.0,1
m,35,4,14.0,1
m,35,4,27.0,1
m,35,4,32.0,1
m,35,4,34.0,1
m,35,4,35.0,114
m,35,5,2.0,1
m,35,5,4.0,1
m,35,5,7.0,1
m,35,5,8.0,1
m,35,5,14.0,1
m,35,5,18.0,2
m,35,5,20.0,1
m,35,5,21.0,1
m,35,5,23.0,1
m,35,5,31.0,1
m,35,5,32.0,1
m,35,5,34.0,1
m,35,5,35.0,106
m,35,6,9.0,2
m,35,6,17.0,1
m,35,6,19.0,1
m,35,6,21.0,1
m,35,6,24.0,1
m,35,6,27.0,1
m,35,6,31.0,1
m,35,6,34.0,4
m,35,6,35.0,110
m,35,7,10.0,3
m,35,7,11.0,1
m,35,7,16.0,1
m,35,7,21.0,1
m,35,7,29.0,1
m,35,7,33.0,1
m,35,7,34.0,5
m,35,7,35.0,115
m,35,8,2.0,1
m,35,8,4.0,1
m,35,8,7.0,1
m,35,8,11.0,1
m,35,8,15.0,1
m,35,8,17.0,2
m,35,8,18.0,1
m,35,8,23.0,2
m,35,8,25.0,1
m,35,8,28.0,1
m,35,8,31.0,2
m,35,8,32.0,1
m,35,8,33.0,1
m,35,8,34.0,2
m,35,8,35.0,106
m,35,9,3.0,1
m,35,9,5.0,2
m,35,9,19.0,1
m,35,9,29.0,1
m,35,9,31.0,1
m,35,9,33.0,3
m,35,9,34.0,2
m,35,9,35.0,91
m,40,0,3.0,1
m,40,0,4.0,1
m,40,0,5.0,1
m,40,0,12.0,1
m,40,0,14.0,1
m,40,0,20.0,1
m,40,0,23.0,1
m,40,0,29.0,1
m,40,0,30.0,1
m,40,0,31.0,1
m,40,0,38.0,1
m,40,0,39.0,107
m,40,1,2.0,1
m,40,1,9.0,2
m,40,1,10.0,1
m,40,1,12.0,1
m,40,1,18.0,1
m,40,1,22.0,1
m,40,1,24.0,2
m,40,1,25.0,2
m,40,1,26.0,1
m,40,1,28.0,1
m,40,1,32.0,1
m,40,1,34.0,1
m,40,1,35.0,1
m,40,1,36.0,1
m,40,1,38.0,3
m,40,1,39.0,106
m,40,10,4.0,2
m,40,10,5.0,1
m,40,10,10.0,1
m,40,10,13.0,2
m,40,10,15.0,1
m,40,10,19.0,1
m,40,10,20.0,1
m,40,10,24.0,2
m,40,10,34.0,2
m,40,10,37.0,1
m,40,10,38.0,3
m,40,10,39.0,111
m,40,11,4.0,1
m,40,11,10.0,1
m,40,11,11.0,1
m,40,11,12.0,2
m,40,11,22.0,1
m,40,11,23.0,1
m,40,11,24.0,1
m,40,11,25.0,1
m,40,11,28.0,1
m,40,11,34.0,2
m,40,11,36.0,1
m,40,11,38.0,9
m,40,11,39.0,117
m,40,12,2.0,2
m,40,12,3.0,1
m,40,12,4.0,1
m,40,12,17.0,1
m,40,12,19.0,1
m,40,12,21.0,1
m,40,12,29.0,1
m,40,12,34.0,1
m,40,12,36.0,1
m,40,12,38.0,5
m,40,12,39.0,107
m,40,13,2.0,1
m,40,13,3.0,1
m,40,13,4.0,2
m,40,13,8.0,1
m,40,13,11.0,1
m,40,13,12.0,1
m,40,13,13.0,1
m,40,13,17.0,1
m,40,13,20.0,1
m,40,13,23.0,1
m,40,13,30.0,1
m,40,13,34.0,3
m,40,13,35.0,1
m,40,13,36.0,1
m,40,13,38.0,8
m,40,13,39.0,110
m,40,14,1.0,1
m,40,14,4.0,2
m,40,14,14.0,1
m,40,14,15.0,1
m,40,14,17.0,2
m,40,14,20.0,1
m,40,14,21.0,1
m,40,14,25.0,3
m,40,14,29.0,1
m,40,14,33.0,2
m,40,14,35.0,1
m,40,14,39.0,104
m,40,15,2.0,1
m,40,15,4.0,2
m,40,15,5.0,1
m,40,15,6.0,1
m,40,15,9.0,2
m,40,15,10.0,1
m,40,15,16.0,1
m,40,15,17.0,1
m,40,15,18.0,1
m,40,15,19.0,1
m,40,15,32.0,1
m,40,15,34.0,1
m,40,15,37.0,1
m,40,15,38.0,5
m,40,15,39.0,95
m,40,16,4.0,3
m,40,16,5.0,1
m,40,16,7.0,2
m,40,16,8.0,2
m,40,16,11.0,1
m,40,16,19.0,2
m,40,16,20.0,1
m,40,16,35.0,1
m,40,16,37.0,2
m,40,16,38.0,4
m,40,16,39.0,89
m,40,2,3.0,1
m,40,2,12.0,2
m,40,2,14.0,1
m,40,2,17.0,1
m,40,2,28.0,1
m,40,2,32.0,1
m,40,2,39.0,123
m,40,3,11.0,2
m,40,3,16.0,1
m,40,3,19.0,1
m,40,3,20.0,1
m,40,3,22.0,1
m,40,3,24.0,2
m,40,3,27.0,1
m,40,3,32.0,1
m,40,3,34.0,1
m,40,3,38.0,1
m,40,3,39.0,98
m,40,4,4.0,1
m,40,4,5.0,1
m,40,4,9.0,2
m,40,4,10.0,2
m,40,4,14.0,1
m,40,4,15.0,1
m,40,4,16.0,1
m,40,4,18.0,1
m,40,4,25.0,1
m,40,4,28.0,1
m,40,4,31.0,1
m,40,4,34.0,1
m,40,4,38.0,1
m,40,4,39.0,113
m,40,5,4.0,1
m,40,5,5.0,1
m,40,5,13.0,1
m,40,5,23.0,1
m,40,5,27.0,1
m,40,5,31.0,1
m,40,5,38.0,3
m,40,5,39.0,108
m,40,6,5.0,1
m,40,6,6.0,1
m,40,6,10.0,2
m,40,6,12.0,1
m,40,6,17.0,1
m,40,6,25.0,2
m,40,6,28.0,1
m,40,6,29.0,1
m,40,6,36.0,1
m,40,6,37.0,1
m,40,6,38.0,1
m,40,6,39.0,99
m,40,7,4.0,1
m,40,7,5.0,1
m,40,7,6.0,1
m,40,7,14.0,1
m,40,7,19.0,1
m,40,7,20.0,1
m,40,7,21.0,1
m,40,7,24.0,1
m,40,7,25.0,1
m,40,7,31.0,2
m,40,7,33.0,1
m,40,7,36.0,1
m,40,7,37.0,1
m,40,7,38.0,3
m,40,7,39.0,119
m,40,8,11.0,2
m,40,8,12.0,1
m,40,8,13.0,3
m,40,8,14.0,1
m,40,8,17.0,1
m,40,8,21.0,1
m,40,8,22.0,1
m,40,8,25.0,1
m,40,8,26.0,1
m,40,8,29.0,1
m,40,8,32.0,1
m,40,8,37.0,1
m,40,8,38.0,4
m,40,8,39.0,94
m,40,9,4.0,1
m,40,9,11.0,2
m,40,9,12.0,1
m,40,9,14.0,1
m,40,9,24.0,1
m,40,9,35.0,1
m,40,9,37.0,1
m,40,9,38.0,4
m,40,9,39.0,114
m,5,0,2.0,3
m,5,0,3.0,1
m,5,0,5.0,110
m,5,1,2.0,3
m,5,1,4.0,1
m,5,1,5.0,105
m,5,2,1.0,1
m,5,2,2.0,7
m,5,2,3.0,7
m,5,2,4.0,4
m,5,2,5.0,110
