type,sequence len,errors,corrects,0
m,20,6,18.0,1
m,20,6,19.0,4
m,20,6,20.0,101
m,20,7,2.0,1
m,20,7,4.0,1
m,20,7,11.0,1
m,20,7,13.0,1
m,20,7,18.0,1
m,20,7,19.0,5
m,20,7,20.0,122
m,20,8,4.0,1
m,20,8,5.0,1
m,20,8,6.0,1
m,20,8,8.0,1
m,20,8,11.0,1
m,20,8,13.0,1
m,20,8,15.0,1
m,20,8,16.0,1
m,20,8,17.0,1
m,20,8,18.0,1
m,20,8,19.0,2
m,20,8,20.0,96
m,25,0,3.0,1
m,25,0,7.0,1
m,25,0,8.0,1
m,25,0,9.0,1
m,25,0,16.0,1
m,25,0,17.0,1
m,25,0,20.0,1
m,25,0,25.0,119
m,25,1,3.0,1
m,25,1,4.0,1
m,25,1,8.0,1
m,25,1,9.0,2
m,25,1,12.0,1
m,25,1,13.0,1
m,25,1,17.0,1
m,25,1,19.0,1
m,25,1,23.0,1
m,25,1,24.0,1
m,25,1,25.0,110
m,25,10,3.0,4
m,25,10,4.0,1
m,25,10,7.0,1
m,25,10,11.0,1
m,25,10,13.0,1
m,25,10,19.0,1
m,25,10,20.0,1
m,25,10,21.0,1
m,25,10,22.0,1
m,25,10,24.0,6
m,25,10,25.0,98
m,25,2,3.0,1
m,25,2,8.0,1
m,25,2,14.0,1
m,25,2,24.0,1
m,25,2,25.0,105
m,25,3,3.0,2
m,25,3,10.0,1
m,25,3,11.0,1
m,25,3,16.0,1
m,25,3,18.0,1
m,25,3,21.0,1
m,25,3,24.0,2
m,25,3,25.0,111
m,25,4,1.0,1
m,25,4,4.0,2
m,25,4,10.0,2
m,25,4,17.0,1
m,25,4,19.0,1
m,25,4,20.0,1
m,25,4,22.0,1
m,25,4,24.0,1
m,25,4,25.0,103
m,25,5,1.0,2
m,25,5,5.0,1
m,25,5,13.0,1
m,25,5,15.0,1
m,25,5,18.0,1
m,25,5,20.0,1
m,25,5,21.0,1
m,25,5,22.0,1
m,25,5,23.0,1
m,25,5,24.0,3
m,25,5,25.0,116
m,25,6,3.0,2
m,25,6,9.0,1
m,25,6,13.0,1
m,25,6,14.0,1
m,25,6,15.0,1
m,25,6,18.0,1
m,25,6,22.0,1
m,25,6,23.0,2
m,25,6,24.0,4
m,25,6,25.0,102
m,25,7,3.0,1
m,25,7,4.0,2
m,25,7,9.0,1
m,25,7,10.0,1
m,25,7,11.0,1
m,25,7,16.0,1
m,25,7,22.0,2
m,25,7,23.0,2
m,25,7,24.0,5
m,25,7,25.0,121
m,25,8,3.0,2
m,25,8,5.0,1
m,25,8,7.0,1
m,25,8,8.0,1
m,25,8,10.0,1
m,25,8,11.0,1
m,25,8,13.0,1
m,25,8,14.0,2
m,25,8,15.0,1
m,25,8,20.0,1
m,25,8,21.0,1
m,25,8,22.0,1
m,25,8,24.0,6
m,25,8,25.0,122
m,25,9,4.0,2
m,25,9,5.0,1
m,25,9,11.0,1
m,25,9,17.0,1
m,25,9,18.0,2
m,25,9,21.0,1
m,25,9,24.0,8
m,25,9,25.0,91
m,30,0,1.0,1
m,30,0,2.0,1
m,30,0,4.0,1
m,30,0,12.0,1
m,30,0,13.0,1
m,30,0,14.0,2
m,30,0,17.0,1
m,30,0,20.0,1
m,30,0,22.0,1
m,30,0,24.0,1
m,30,0,25.0,3
m,30,0,26.0,2
m,30,0,29.0,1
m,30,0,30.0,113
m,30,1,2.0,1
m,30,1,8.0,1
m,30,1,17.0,1
m,30,1,19.0,1
m,30,1,24.0,1
m,30,1,27.0,1
m,30,1,30.0,133
m,30,10,3.0,1
m,30,10,4.0,1
m,30,10,8.0,1
m,30,10,9.0,1
m,30,10,10.0,1
m,30,10,23.0,1
m,30,10,24.0,1
m,30,10,25.0,2
m,30,10,27.0,3
m,30,10,29.0,6
m,30,10,30.0,123
m,30,11,1.0,1
m,30,11,3.0,1
m,30,11,4.0,1
m,30,11,7.0,1
m,30,11,9.0,1
m,30,11,11.0,1
m,30,11,16.0,2
m,30,11,17.0,1
m,30,11,20.0,1
m,30,11,21.0,1
m,30,11,22.0,1
m,30,11,25.0,1
m,30,11,29.0,9
m,30,11,30.0,84
m,30,12,1.0,1
m,30,12,2.0,1
m,30,12,3.0,2
m,30,12,5.0,1
m,30,12,6.0,2
m,30,12,8.0,1
m,30,12,11.0,1
m,30,12,12.0,3
m,30,12,15.0,1
m,30,12,16.0,1
m,30,12,22.0,3
m,30,12,27.0,1
m,30,12,28.0,1
m,30,12,29.0,5
m,30,12,30.0,119
m,30,2,4.0,1
m,30,2,5.0,1
m,30,2,9.0,2
m,30,2,10.0,1
m,30,2,12.0,1
m,30,2,13.0,3
m,30,2,14.0,1
m,30,2,16.0,1
m,30,2,20.0,1
m,30,2,22.0,1
m,30,2,23.0,1
m,30,2,24.0,3
m,30,2,29.0,1
m,30,2,30.0,133
m,30,3,4.0,2
m,30,3,14.0,1
m,30,3,18.0,1
m,30,3,19.0,2
m,30,3,24.0,1
m,30,3,25.0,1
m,30,3,27.0,1
m,30,3,30.0,120
m,30,4,8.0,1
m,30,4,9.0,2
m,30,4,10.0,2
m,30,4,14.0,1
m,30,4,22.0,1
m,30,4,29.0,2
m,30,4,30.0,118
m,30,5,4.0,1
m,30,5,6.0,1
m,30,5,7.0,2
m,30,5,13.0,1
m,30,5,15.0,2
m,30,5,22.0,1
m,30,5,23.0,1
m,30,5,24.0,1
m,30,5,27.0,1
m,30,5,29.0,3
m,30,5,30.0,120
m,30,6,3.0,1
m,30,6,8.0,2
m,30,6,9.0,1
m,30,6,13.0,1
m,30,6,15.0,1
m,30,6,16.0,1
m,30,6,18.0,1
m,30,6,20.0,1
m,30,6,25.0,3
m,30,6,26.0,1
m,30,6,28.0,1
m,30,6,29.0,2
m,30,6,30.0,107
m,30,7,3.0,1
m,30,7,6.0,1
m,30,7,8.0,1
m,30,7,9.0,1
m,30,7,10.0,1
m,30,7,12.0,1
m,30,7,14.0,1
m,30,7,15.0,1
m,30,7,16.0,1
m,30,7,27.0,1
m,30,7,28.0,3
m,30,7,29.0,3
m,30,7,30.0,132
m,30,8,4.0,1
m,30,8,9.0,2
m,30,8,13.0,1
m,30,8,20.0,1
m,30,8,22.0,1
m,30,8,26.0,1
m,30,8,27.0,1
m,30,8,28.0,1
m,30,8,29.0,4
m,30,8,30.0,124
m,30,9,3.0,1
m,30,9,7.0,1
m,30,9,9.0,1
m,30,9,11.0,2
m,30,9,15.0,1
m,30,9,16.0,1
m,30,9,17.0,1
m,30,9,23.0,1
m,30,9,24.0,2
m,30,9,25.0,2
m,30,9,29.0,2
m,30,9,30.0,119
m,35,0,9.0,3
m,35,0,13.0,1
m,35,0,16.0,2
m,35,0,20.0,1
m,35,0,35.0,125
m,35,1,7.0,1
m,35,1,8.0,1
m,35,1,14.0,1
m,35,1,17.0,1
m,35,1,18.0,1
m,35,1,21.0,1
m,35,1,22.0,1
m,35,1,27.0,2
m,35,1,32.0,1
m,35,1,34.0,2
m,35,1,35.0,120
m,35,10,4.0,1
m,35,10,10.0,1
m,35,10,14.0,1
m,35,10,17.0,1
m,35,10,25.0,1
m,35,10,30.0,1
m,35,10,32.0,1
m,35,10,34.0,2
m,35,10,35.0,113
m,35,11,9.0,1
m,35,11,11.0,1
m,35,11,19.0,1
m,35,11,20.0,1
m,35,11,28.0,1
m,35,11,33.0,1
m,35,11,34.0,2
m,35,11,35.0,109
m,35,12,3.0,1
m,35,12,4.0,1
m,35,12,7.0,1
m,35,12,14.0,1
m,35,12,18.0,1
m,35,12,28.0,1
m,35,12,29.0,1
m,35,12,30.0,2
m,35,12,34.0,4
m,35,12,35.0,103
m,35,13,3.0,1
m,35,13,5.0,2
m,35,13,6.0,1
m,35,13,12.0,1
m,35,13,15.0,1
m,35,13,19.0,1
m,35,13,25.0,2
m,35,13,26.0,1
m,35,13,27.0,1
m,35,13,28.0,1
m,35,13,31.0,1
m,35,13,34.0,9
m,35,13,35.0,109
m,35,14,4.0,2
m,35,14,7.0,2
m,35,14,10.0,1
m,35,14,11.0,1
m,35,14,20.0,2
m,35,14,21.0,1
m,35,14,22.0,1
m,35,14,32.0,2
m,35,14,33.0,3
m,35,14,34.0,9
m,35,14,35.0,93
m,35,2,2.0,1
m,35,2,5.0,1
m,35,2,9.0,1
m,35,2,18.0,1
m,35,2,20.0,1
m,35,2,25.0,1
m,35,2,30.0,1
m,35,2,31.0,1
m,35,2,32.0,4
m,35,2,33.0,1
m,35,2,35.0,112
m,35,3,10.0,1
m,35,3,15.0,1
m,35,3,19.0,1
m,35,3,24.0,1
m,35,3,26.0,1
m,35,3,27.0,1
m,35,3,29.0,1
m,35,3,35.0,92
m,35,4,8.0,1
m,35,4,10.0,1
m,35,4,17.0,1
m,35,4,21.0,1
m,35,4,22.0,1
m,35,4,23.0,1
m,35,4,31.0,1
m,35,4,34.0,2
m,35,4,35.0,119
m,35,5,4.0,1
m,35,5,6.0,1
m,35,5,8.0,1
m,35,5,9.0,1
m,35,5,11.0,1
m,35,5,14.0,1
m,35,5,15.0,1
m,35,5,24.0,1
m,35,5,28.0,1
m,35,5,30.0,1
m,35,5,31.0,1
m,35,5,32.0,2
m,35,5,34.0,1
m,35,5,35.0,121
m,35,6,1.0,1
m,35,6,6.0,1
m,35,6,8.0,1
m,35,6,24.0,1
m,35,6,28.0,1
m,35,6,29.0,2
m,35,6,32.0,1
m,35,6,34.0,1
m,35,6,35.0,110
m,35,7,2.0,1
m,35,7,4.0,1
m,35,7,15.0,1
m,35,7,16.0,1
m,35,7,18.0,1
m,35,7,22.0,1
m,35,7,25.0,2
m,35,7,26.0,2
m,35,7,29.0,2
m,35,7,30.0,1
m,35,7,34.0,1
m,35,7,35.0,126
m,35,8,5.0,1
m,35,8,12.0,1
m,35,8,25.0,1
m,35,8,26.0,1
m,35,8,27.0,1
m,35,8,32.0,2
m,35,8,34.0,4
m,35,8,35.0,119
m,35,9,2.0,1
m,35,9,3.0,1
m,35,9,4.0,2
m,35,9,5.0,1
m,35,9,7.0,1
m,35,9,9.0,2
m,35,9,11.0,1
m,35,9,12.0,1
m,35,9,14.0,1
m,35,9,15.0,1
m,35,9,18.0,1
m,35,9,19.0,1
m,35,9,20.0,1
m,35,9,21.0,1
m,35,9,23.0,2
m,35,9,27.0,1
m,35,9,29.0,1
m,35,9,30.0,1
m,35,9,31.0,1
m,35,9,33.0,2
m,35,9,34.0,2
m,35,9,35.0,116
m,40,0,5.0,2
m,40,0,7.0,1
m,40,0,9.0,1
m,40,0,10.0,1
m,40,0,12.0,1
m,40,0,13.0,1
m,40,0,15.0,1
m,40,0,16.0,1
m,40,0,18.0,1
m,40,0,21.0,1
m,40,0,24.0,1
m,40,0,26.0,1
m,40,0,27.0,2
m,40,0,28.0,2
m,40,0,38.0,1
m,40,0,39.0,114
m,40,1,5.0,1
m,40,1,8.0,2
m,40,1,17.0,1
m,40,1,19.0,1
m,40,1,20.0,1
m,40,1,36.0,1
m,40,1,37.0,1
m,40,1,38.0,2
m,40,1,39.0,117
m,40,10,2.0,1
m,40,10,5.0,1
m,40,10,8.0,1
m,40,10,12.0,1
m,40,10,15.0,1
m,40,10,21.0,1
m,40,10,24.0,1
m,40,10,28.0,1
m,40,10,30.0,1
m,40,10,32.0,1
m,40,10,36.0,1
m,40,10,37.0,1
m,40,10,38.0,3
m,40,10,39.0,116
m,40,11,2.0,1
m,40,11,5.0,1
m,40,11,13.0,1
m,40,11,14.0,1
m,40,11,17.0,1
m,40,11,20.0,1
m,40,11,25.0,1
m,40,11,27.0,1
m,40,11,29.0,1
m,40,11,32.0,1
m,40,11,34.0,1
m,40,11,36.0,1
m,40,11,38.0,4
m,40,11,39.0,98
m,40,12,5.0,1
m,40,12,10.0,2
m,40,12,18.0,1
m,40,12,22.0,1
m,40,12,27.0,3
m,40,12,28.0,1
m,40,12,37.0,1
m,40,12,38.0,3
m,40,12,39.0,97
m,40,13,4.0,1
m,40,13,6.0,1
m,40,13,10.0,1
m,40,13,16.0,1
m,40,13,24.0,2
m,40,13,28.0,1
m,40,13,34.0,1
m,40,13,36.0,1
m,40,13,38.0,7
m,40,13,39.0,91
m,40,14,2.0,1
m,40,14,5.0,1
m,40,14,7.0,2
m,40,14,10.0,1
m,40,14,21.0,2
m,40,14,22.0,1
m,40,14,23.0,1
m,40,14,27.0,2
m,40,14,29.0,1
m,40,14,38.0,3
m,40,14,39.0,98
m,40,15,2.0,2
m,40,15,3.0,1
m,40,15,4.0,1
m,40,15,6.0,1
m,40,15,9.0,1
m,40,15,11.0,2
m,40,15,12.0,1
m,40,15,14.0,1
m,40,15,19.0,1
m,40,15,20.0,1
m,40,15,23.0,1
m,40,15,30.0,1
m,40,15,33.0,1
m,40,15,34.0,1
m,40,15,37.0,1
m,40,15,38.0,8
m,40,15,39.0,106
m,40,16,3.0,1
m,40,16,5.0,1
m,40,16,6.0,1
m,40,16,9.0,1
m,40,16,12.0,1
m,40,16,13.0,1
m,40,16,15.0,1
m,40,16,18.0,1
m,40,16,19.0,1
m,40,16,20.0,1
m,40,16,27.0,1
m,40,16,28.0,1
m,40,16,31.0,1
m,40,16,33.0,1
m,40,16,34.0,1
m,40,16,37.0,2
m,40,16,38.0,3
m,40,16,39.0,108
m,40,2,5.0,2
m,40,2,8.0,1
m,40,2,14.0,1
m,40,2,16.0,1
m,40,2,17.0,1
m,40,2,22.0,1
m,40,2,23.0,1
m,40,2,28.0,1
m,40,2,30.0,1
m,40,2,31.0,1
m,40,2,32.0,1
m,40,2,33.0,1
m,40,2,34.0,2
m,40,2,38.0,1
m,40,2,39.0,100
m,40,3,3.0,1
m,40,3,5.0,2
m,40,3,10.0,1
m,40,3,12.0,1
m,40,3,15.0,2
m,40,3,18.0,2
m,40,3,22.0,1
m,40,3,25.0,1
m,40,3,33.0,1
m,40,3,34.0,1
m,40,3,38.0,2
m,40,3,39.0,114
m,40,4,7.0,1
m,40,4,8.0,1
m,40,4,9.0,1
m,40,4,15.0,1
m,40,4,19.0,1
m,40,4,22.0,1
m,40,4,23.0,2
m,40,4,24.0,2
m,40,4,30.0,1
m,40,4,33.0,1
m,40,4,38.0,1
m,40,4,39.0,92
m,40,5,12.0,1
m,40,5,14.0,1
m,40,5,17.0,1
m,40,5,31.0,1
m,40,5,32.0,2
m,40,5,36.0,1
m,40,5,39.0,113
m,40,6,4.0,1
m,40,6,8.0,1
m,40,6,14.0,2
m,40,6,15.0,1
m,40,6,17.0,1
m,40,6,18.0,1
m,40,6,23.0,1
m,40,6,31.0,1
m,40,6,38.0,5
m,40,6,39.0,90
m,40,7,5.0,1
m,40,7,10.0,1
m,40,7,11.0,1
m,40,7,15.0,1
m,40,7,19.0,1
m,40,7,23.0,1
m,40,7,25.0,1
m,40,7,28.0,1
m,40,7,34.0,1
m,40,7,37.0,1
m,40,7,38.0,2
m,40,7,39.0,111
m,40,8,5.0,2
m,40,8,9.0,1
m,40,8,10.0,1
m,40,8,13.0,1
m,40,8,17.0,1
m,40,8,19.0,1
m,40,8,21.0,1
m,40,8,24.0,1
m,40,8,26.0,2
m,40,8,30.0,1
m,40,8,35.0,1
m,40,8,38.0,2
m,40,8,39.0,97
m,40,9,5.0,1
m,40,9,7.0,1
m,40,9,10.0,1
m,40,9,17.0,1
m,40,9,18.0,1
m,40,9,20.0,1
m,40,9,22.0,1
m,40,9,26.0,1
m,40,9,34.0,2
m,40,9,38.0,2
m,40,9,39.0,107
m,5,0,5.0,119
m,5,1,3.0,3
m,5,1,4.0,1
m,5,1,5.0,112
m,5,2,1.0,1
m,5,2,2.0,5
m,5,2,3.0,2
m,5,2,4.0,6
m,5,2,5.0,102
